global_interaction_id,global_enzyme_id,global_compound_id,label,sources,supporting_source_count,evidence_count,best_quality_tier,has_pmid_any,has_products_any,has_pdb_any,max_num_reactions,conflicting_labels
INT_G002399,ENZ_G000839,CMP_G000602,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002400,ENZ_G000839,CMP_G000604,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002401,ENZ_G000839,CMP_G000605,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002402,ENZ_G000839,CMP_G000609,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002403,ENZ_G000839,CMP_G000626,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002404,ENZ_G000839,CMP_G000638,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002405,ENZ_G000839,CMP_G000641,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002406,ENZ_G000839,CMP_G000644,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002407,ENZ_G000839,CMP_G000652,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002408,ENZ_G000839,CMP_G000660,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002409,ENZ_G000839,CMP_G000670,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002410,ENZ_G000839,CMP_G000671,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002411,ENZ_G000839,CMP_G000672,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002412,ENZ_G000839,CMP_G000680,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002413,ENZ_G000839,CMP_G000682,1,S1_RCSB|S3_P450Rdb,2,2,A,1,1,1,3,0
INT_G002414,ENZ_G000839,CMP_G000684,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002415,ENZ_G000839,CMP_G000691,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002416,ENZ_G000839,CMP_G000696,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002417,ENZ_G000839,CMP_G000702,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002418,ENZ_G000839,CMP_G000705,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002419,ENZ_G000839,CMP_G000717,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002420,ENZ_G000839,CMP_G000723,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002421,ENZ_G000839,CMP_G000749,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002422,ENZ_G000839,CMP_G000766,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002423,ENZ_G000839,CMP_G000775,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002424,ENZ_G000839,CMP_G000777,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002425,ENZ_G000839,CMP_G000780,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002426,ENZ_G000839,CMP_G000786,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002427,ENZ_G000839,CMP_G000802,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002428,ENZ_G000839,CMP_G000814,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002429,ENZ_G000839,CMP_G000815,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002430,ENZ_G000839,CMP_G000821,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002431,ENZ_G000839,CMP_G000828,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002432,ENZ_G000839,CMP_G000830,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002433,ENZ_G000839,CMP_G000842,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002434,ENZ_G000839,CMP_G000850,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002435,ENZ_G000839,CMP_G000851,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002436,ENZ_G000839,CMP_G000863,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002437,ENZ_G000839,CMP_G000866,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002438,ENZ_G000839,CMP_G000874,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002439,ENZ_G000839,CMP_G000877,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002440,ENZ_G000839,CMP_G000878,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002441,ENZ_G000839,CMP_G000886,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002442,ENZ_G000839,CMP_G000894,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002443,ENZ_G000839,CMP_G000895,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002444,ENZ_G000839,CMP_G000901,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002445,ENZ_G000839,CMP_G000902,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002446,ENZ_G000839,CMP_G000903,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002447,ENZ_G000839,CMP_G000907,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002448,ENZ_G000839,CMP_G000919,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002449,ENZ_G000839,CMP_G000924,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002450,ENZ_G000839,CMP_G000928,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002451,ENZ_G000839,CMP_G000929,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002452,ENZ_G000839,CMP_G000930,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002453,ENZ_G000839,CMP_G000932,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002454,ENZ_G000839,CMP_G000936,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002455,ENZ_G000839,CMP_G000945,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002456,ENZ_G000839,CMP_G000956,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002457,ENZ_G000839,CMP_G000998,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002458,ENZ_G000839,CMP_G001003,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002459,ENZ_G000839,CMP_G001014,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002460,ENZ_G000839,CMP_G001022,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002461,ENZ_G000839,CMP_G001023,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002462,ENZ_G000839,CMP_G001024,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002463,ENZ_G000839,CMP_G001026,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002464,ENZ_G000839,CMP_G001028,1,S3_P450Rdb,1,2,B,0,1,0,1,0
INT_G002465,ENZ_G000839,CMP_G001029,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002466,ENZ_G000839,CMP_G001032,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002467,ENZ_G000839,CMP_G001035,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002468,ENZ_G000839,CMP_G001038,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002469,ENZ_G000839,CMP_G001039,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002470,ENZ_G000839,CMP_G001043,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002471,ENZ_G000839,CMP_G001046,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002472,ENZ_G000839,CMP_G001047,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002473,ENZ_G000839,CMP_G001052,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002474,ENZ_G000839,CMP_G001060,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002475,ENZ_G000839,CMP_G001078,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002476,ENZ_G000839,CMP_G001093,1,S3_P450Rdb,1,2,B,0,1,0,1,0
INT_G002477,ENZ_G000839,CMP_G001102,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002478,ENZ_G000839,CMP_G001103,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002479,ENZ_G000839,CMP_G001109,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002480,ENZ_G000839,CMP_G001111,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002481,ENZ_G000839,CMP_G001112,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002482,ENZ_G000839,CMP_G001120,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002483,ENZ_G000839,CMP_G001129,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002484,ENZ_G000839,CMP_G001134,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002485,ENZ_G000839,CMP_G001135,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002486,ENZ_G000839,CMP_G001141,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002487,ENZ_G000839,CMP_G001143,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002488,ENZ_G000839,CMP_G001151,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002489,ENZ_G000839,CMP_G001158,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002490,ENZ_G000839,CMP_G001161,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002491,ENZ_G000839,CMP_G001162,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002492,ENZ_G000839,CMP_G001181,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002493,ENZ_G000839,CMP_G001191,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002494,ENZ_G000839,CMP_G001202,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002495,ENZ_G000839,CMP_G001219,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002496,ENZ_G000839,CMP_G001233,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002497,ENZ_G000839,CMP_G001235,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002498,ENZ_G000839,CMP_G001236,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002499,ENZ_G000839,CMP_G001237,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002500,ENZ_G000839,CMP_G001238,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002501,ENZ_G000839,CMP_G001239,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002502,ENZ_G000839,CMP_G001245,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002503,ENZ_G000839,CMP_G001250,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G002504,ENZ_G000839,CMP_G001252,1,S1_RCSB|S3_P450Rdb,2,2,A,1,1,1,3,0
INT_G002505,ENZ_G000839,CMP_G001253,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002506,ENZ_G000839,CMP_G001254,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002507,ENZ_G000839,CMP_G001259,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002508,ENZ_G000839,CMP_G001261,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002509,ENZ_G000839,CMP_G001264,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002510,ENZ_G000839,CMP_G001275,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002511,ENZ_G000839,CMP_G001281,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002512,ENZ_G000839,CMP_G001287,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002513,ENZ_G000839,CMP_G001289,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002514,ENZ_G000839,CMP_G001291,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002515,ENZ_G000839,CMP_G001295,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002516,ENZ_G000839,CMP_G001299,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002517,ENZ_G000839,CMP_G001300,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002518,ENZ_G000839,CMP_G001321,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002519,ENZ_G000839,CMP_G001323,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002520,ENZ_G000839,CMP_G001334,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002521,ENZ_G000839,CMP_G001339,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002522,ENZ_G000839,CMP_G001341,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002523,ENZ_G000839,CMP_G001347,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002524,ENZ_G000839,CMP_G001354,1,S3_P450Rdb,1,2,B,0,1,0,1,0
INT_G002525,ENZ_G000839,CMP_G001359,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002526,ENZ_G000839,CMP_G001363,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002527,ENZ_G000839,CMP_G001364,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002528,ENZ_G000839,CMP_G001375,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002529,ENZ_G000839,CMP_G001377,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002530,ENZ_G000839,CMP_G001379,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002531,ENZ_G000839,CMP_G001380,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002532,ENZ_G000839,CMP_G001383,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002533,ENZ_G000839,CMP_G001384,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002534,ENZ_G000839,CMP_G001387,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002535,ENZ_G000839,CMP_G001400,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002536,ENZ_G000839,CMP_G001413,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002537,ENZ_G000839,CMP_G001415,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002538,ENZ_G000839,CMP_G001427,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002539,ENZ_G000839,CMP_G001435,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002540,ENZ_G000839,CMP_G001452,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002541,ENZ_G000839,CMP_G001472,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002542,ENZ_G000839,CMP_G001479,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002543,ENZ_G000839,CMP_G001480,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002544,ENZ_G000839,CMP_G001486,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002545,ENZ_G000839,CMP_G001487,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002546,ENZ_G000839,CMP_G001504,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G002547,ENZ_G000839,CMP_G001516,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002548,ENZ_G000839,CMP_G001517,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002549,ENZ_G000839,CMP_G001518,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002550,ENZ_G000839,CMP_G001520,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002551,ENZ_G000839,CMP_G001523,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002552,ENZ_G000839,CMP_G001530,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002553,ENZ_G000839,CMP_G001543,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002554,ENZ_G000839,CMP_G001554,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002555,ENZ_G000839,CMP_G001558,1,S3_P450Rdb,1,2,B,0,1,0,1,0
INT_G002556,ENZ_G000839,CMP_G001561,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002557,ENZ_G000839,CMP_G001563,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002558,ENZ_G000839,CMP_G001574,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002559,ENZ_G000839,CMP_G001575,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002560,ENZ_G000839,CMP_G001580,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002561,ENZ_G000839,CMP_G001585,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002562,ENZ_G000839,CMP_G001593,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002563,ENZ_G000839,CMP_G001598,1,S3_P450Rdb,1,2,B,0,1,0,1,0
INT_G002564,ENZ_G000839,CMP_G001601,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002565,ENZ_G000839,CMP_G001611,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002566,ENZ_G000839,CMP_G001617,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002567,ENZ_G000839,CMP_G001624,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002568,ENZ_G000839,CMP_G001630,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002569,ENZ_G000839,CMP_G001633,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002570,ENZ_G000839,CMP_G001638,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002571,ENZ_G000839,CMP_G001661,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G002572,ENZ_G000839,CMP_G001681,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002573,ENZ_G000839,CMP_G001698,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002574,ENZ_G000839,CMP_G001703,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002575,ENZ_G000839,CMP_G001708,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002576,ENZ_G000839,CMP_G001712,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G002577,ENZ_G000839,CMP_G001718,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002578,ENZ_G000839,CMP_G001720,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002579,ENZ_G000839,CMP_G001721,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002580,ENZ_G000839,CMP_G001723,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002581,ENZ_G000839,CMP_G001725,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002582,ENZ_G000839,CMP_G001733,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002583,ENZ_G000839,CMP_G001745,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002584,ENZ_G000839,CMP_G001751,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002585,ENZ_G000839,CMP_G001759,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002586,ENZ_G000839,CMP_G001760,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002587,ENZ_G000839,CMP_G001775,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002588,ENZ_G000839,CMP_G001779,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002589,ENZ_G000839,CMP_G001788,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002590,ENZ_G000839,CMP_G001789,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002591,ENZ_G000839,CMP_G001796,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002592,ENZ_G000839,CMP_G001805,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002593,ENZ_G000839,CMP_G001806,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002594,ENZ_G000839,CMP_G001808,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002595,ENZ_G000839,CMP_G001813,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002596,ENZ_G000839,CMP_G001816,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002597,ENZ_G000839,CMP_G001827,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002598,ENZ_G000839,CMP_G001834,1,S3_P450Rdb,1,1,B,1,1,0,3,0
INT_G002599,ENZ_G000839,CMP_G001837,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002600,ENZ_G000839,CMP_G001840,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002601,ENZ_G000839,CMP_G001846,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002602,ENZ_G000839,CMP_G001847,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002603,ENZ_G000839,CMP_G001855,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002604,ENZ_G000839,CMP_G001862,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002605,ENZ_G000839,CMP_G001868,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002606,ENZ_G000839,CMP_G001869,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002607,ENZ_G000839,CMP_G001877,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002608,ENZ_G000839,CMP_G001879,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002609,ENZ_G000839,CMP_G001885,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002610,ENZ_G000839,CMP_G001895,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002611,ENZ_G000839,CMP_G001922,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002612,ENZ_G000839,CMP_G001928,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002613,ENZ_G000839,CMP_G001930,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002614,ENZ_G000839,CMP_G001931,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002615,ENZ_G000839,CMP_G001948,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G002616,ENZ_G000839,CMP_G001977,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002617,ENZ_G000839,CMP_G001978,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002618,ENZ_G000839,CMP_G001979,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002619,ENZ_G000839,CMP_G001980,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002620,ENZ_G000839,CMP_G001981,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002621,ENZ_G000839,CMP_G001983,1,S3_P450Rdb,1,1,B,0,1,0,2,0
INT_G002622,ENZ_G000839,CMP_G001985,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002623,ENZ_G000839,CMP_G001987,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G002624,ENZ_G000839,CMP_G001992,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002625,ENZ_G000839,CMP_G002000,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002626,ENZ_G000839,CMP_G002004,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002627,ENZ_G000839,CMP_G002012,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002628,ENZ_G000839,CMP_G002017,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002629,ENZ_G000839,CMP_G002019,1,S1_RCSB,1,1,A,0,0,1,1,0
INT_G002630,ENZ_G000839,CMP_G002021,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002631,ENZ_G000839,CMP_G002028,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002632,ENZ_G000839,CMP_G002029,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002633,ENZ_G000839,CMP_G002031,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002634,ENZ_G000839,CMP_G002045,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002635,ENZ_G000839,CMP_G002046,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002636,ENZ_G000839,CMP_G002072,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002637,ENZ_G000839,CMP_G002073,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002638,ENZ_G000839,CMP_G002080,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002639,ENZ_G000839,CMP_G002082,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002640,ENZ_G000839,CMP_G002086,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002641,ENZ_G000839,CMP_G002089,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002642,ENZ_G000839,CMP_G002101,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002643,ENZ_G000839,CMP_G002111,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002644,ENZ_G000839,CMP_G002117,1,S3_P450Rdb,1,1,B,0,1,0,1,0
INT_G002645,ENZ_G000840,CMP_G000009,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002646,ENZ_G000841,CMP_G000009,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002647,ENZ_G000842,CMP_G000001,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002648,ENZ_G000842,CMP_G000030,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G002649,ENZ_G000842,CMP_G000521,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G002650,ENZ_G000842,CMP_G000564,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,1,0
INT_G002651,ENZ_G000842,CMP_G000796,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G002652,ENZ_G000842,CMP_G000908,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002653,ENZ_G000842,CMP_G001159,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,1,0
INT_G002654,ENZ_G000842,CMP_G001353,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G002655,ENZ_G000842,CMP_G001771,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G002656,ENZ_G000842,CMP_G002051,1,S2_ESIBank|S3_P450Rdb,2,2,B,1,1,0,2,0
INT_G002657,ENZ_G000843,CMP_G000001,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002658,ENZ_G000843,CMP_G000796,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002659,ENZ_G000843,CMP_G001771,1,S3_P450Rdb,1,1,B,1,1,0,2,0
INT_G002660,ENZ_G000843,CMP_G002051,1,S3_P450Rdb,1,1,B,1,1,0,3,0
INT_G002661,ENZ_G000844,CMP_G000001,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002662,ENZ_G000844,CMP_G001771,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002663,ENZ_G000844,CMP_G002051,1,S3_P450Rdb,1,1,B,1,1,0,1,0
INT_G002664,ENZ_G000845,CMP_G000153,1,S2_ESIBank,1,1,B,0,0,0,1,0
INT_G002665,ENZ_G000845,CMP_G000279,1,S2_ESIBank,1,1,B,0,0,0,1,0
