interaction_id,enzyme_id,compound_id,label,source,quality_tier,usage,source_paper
902,1,2255,1,S6_Figshare,B,auxiliary,DrugBank
903,1,1675,1,S6_Figshare,B,auxiliary,Holmer
904,1,1692,1,S6_Figshare,B,auxiliary,Yamashita
905,1,2026,1,S6_Figshare,B,auxiliary,Holmer
906,1,2027,1,S6_Figshare,B,auxiliary,Holmer
907,1,409,1,S6_Figshare,B,auxiliary,Holmer
908,1,415,1,S6_Figshare,B,auxiliary,Holmer
909,1,425,1,S6_Figshare,B,auxiliary,Holmer
910,1,426,1,S6_Figshare,B,auxiliary,Holmer
911,1,2268,1,S6_Figshare,B,auxiliary,Holmer
912,1,428,1,S6_Figshare,B,auxiliary,DrugBank
913,1,1782,1,S6_Figshare,B,auxiliary,DrugBank
914,1,448,1,S6_Figshare,B,auxiliary,DrugBank
915,1,496,1,S6_Figshare,B,auxiliary,DrugBank
916,1,456,1,S6_Figshare,B,auxiliary,Holmer
917,1,459,1,S6_Figshare,B,auxiliary,Yamashita
918,1,1874,1,S6_Figshare,B,auxiliary,Holmer
919,1,1900,1,S6_Figshare,B,auxiliary,DrugBank
920,1,2448,1,S6_Figshare,B,auxiliary,Holmer
921,1,1909,1,S6_Figshare,B,auxiliary,Yamashita
922,1,1916,1,S6_Figshare,B,auxiliary,Holmer
923,1,2323,1,S6_Figshare,B,auxiliary,DrugBank
924,1,2449,1,S6_Figshare,B,auxiliary,Holmer
925,1,2450,1,S6_Figshare,B,auxiliary,Holmer
926,1,1923,1,S6_Figshare,B,auxiliary,Holmer
927,1,1969,1,S6_Figshare,B,auxiliary,Holmer
928,1,1975,1,S6_Figshare,B,auxiliary,Holmer
929,1,1995,1,S6_Figshare,B,auxiliary,Yamashita
930,1,1997,1,S6_Figshare,B,auxiliary,DrugBank
931,1,1999,1,S6_Figshare,B,auxiliary,Holmer
932,1,280,1,S6_Figshare,B,auxiliary,DrugBank
933,1,281,1,S6_Figshare,B,auxiliary,Holmer
934,1,292,1,S6_Figshare,B,auxiliary,Holmer
935,1,1190,1,S6_Figshare,B,auxiliary,Holmer
936,1,297,1,S6_Figshare,B,auxiliary,Holmer
937,1,298,1,S6_Figshare,B,auxiliary,Holmer
938,1,301,1,S6_Figshare,B,auxiliary,Holmer
939,1,307,1,S6_Figshare,B,auxiliary,Siyang_Tian
940,1,315,1,S6_Figshare,B,auxiliary,DrugBank
941,1,2009,1,S6_Figshare,B,auxiliary,Siyang_Tian
942,1,327,1,S6_Figshare,B,auxiliary,Holmer
943,1,329,1,S6_Figshare,B,auxiliary,Siyang_Tian
944,1,2010,1,S6_Figshare,B,auxiliary,DrugBank
945,1,339,1,S6_Figshare,B,auxiliary,Siyang_Tian
946,1,1465,1,S6_Figshare,B,auxiliary,DrugBank
947,1,40,1,S6_Figshare,B,auxiliary,DrugBank
948,1,501,1,S6_Figshare,B,auxiliary,DrugBank
949,1,369,1,S6_Figshare,B,auxiliary,DrugBank
950,1,5,1,S6_Figshare,B,auxiliary,DrugBank
951,1,2213,1,S6_Figshare,B,auxiliary,DrugBank
952,1,97,1,S6_Figshare,B,auxiliary,DrugBank
953,1,1596,1,S6_Figshare,B,auxiliary,DrugBank
954,1,1602,1,S6_Figshare,B,auxiliary,DrugBank
955,1,2024,1,S6_Figshare,B,auxiliary,Siyang_Tian
956,1,1632,1,S6_Figshare,B,auxiliary,Yamashita
957,1,1646,1,S6_Figshare,B,auxiliary,DrugBank
958,1,2252,1,S6_Figshare,B,auxiliary,Siyang_Tian
959,1,1655,1,S6_Figshare,B,auxiliary,Holmer
960,1,2028,1,S6_Figshare,B,auxiliary,Yamashita
961,1,153,1,S6_Figshare,B,auxiliary,Yamashita
962,1,427,1,S6_Figshare,B,auxiliary,Siyang_Tian
963,1,429,1,S6_Figshare,B,auxiliary,DrugBank
964,1,1767,1,S6_Figshare,B,auxiliary,Holmer
965,1,500,1,S6_Figshare,B,auxiliary,DrugBank
966,1,445,1,S6_Figshare,B,auxiliary,Siyang_Tian
967,1,1810,1,S6_Figshare,B,auxiliary,Yamashita
968,1,1829,1,S6_Figshare,B,auxiliary,DrugBank
969,1,2306,1,S6_Figshare,B,auxiliary,DrugBank
970,1,1854,1,S6_Figshare,B,auxiliary,Siyang_Tian
971,1,1888,1,S6_Figshare,B,auxiliary,Siyang_Tian
972,1,463,1,S6_Figshare,B,auxiliary,Holmer
973,1,1902,1,S6_Figshare,B,auxiliary,DrugBank
974,1,469,1,S6_Figshare,B,auxiliary,Siyang_Tian
975,1,472,1,S6_Figshare,B,auxiliary,DrugBank
976,1,2712,1,S6_Figshare,B,auxiliary,Holmer
977,1,2335,1,S6_Figshare,B,auxiliary,DrugBank
978,1,108,1,S6_Figshare,B,auxiliary,DrugBank
979,1,1301,1,S6_Figshare,B,auxiliary,DrugBank
980,2,316,1,S6_Figshare,B,auxiliary,DrugBank
981,2,1133,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
982,2,320,1,S6_Figshare,B,auxiliary,DrugBank
983,2,685,1,S6_Figshare,B,auxiliary,DrugBank
984,2,1400,1,S6_Figshare,B,auxiliary,DrugBank
985,2,406,1,S6_Figshare,B,auxiliary,DrugBank
986,2,1465,1,S6_Figshare,B,auxiliary,DrugBank
987,2,308,1,S6_Figshare,B,auxiliary,DrugBank
988,2,343,1,S6_Figshare,B,auxiliary,DrugBank
989,2,495,1,S6_Figshare,B,auxiliary,DrugBank
990,2,1443,1,S6_Figshare,B,auxiliary,DrugBank
991,2,461,1,S6_Figshare,B,auxiliary,DrugBank
992,2,1459,1,S6_Figshare,B,auxiliary,DrugBank
993,2,1462,1,S6_Figshare,B,auxiliary,DrugBank
994,2,2017,1,S6_Figshare,B,auxiliary,DrugBank
995,2,374,1,S6_Figshare,B,auxiliary,DrugBank
996,2,1589,1,S6_Figshare,B,auxiliary,SuperCYP
997,2,1603,1,S6_Figshare,B,auxiliary,DrugBank
998,2,387,1,S6_Figshare,B,auxiliary,DrugBank
999,2,2259,1,S6_Figshare,B,auxiliary,DrugBank
1000,2,1759,1,S6_Figshare,B,auxiliary,DrugBank
1001,2,442,1,S6_Figshare,B,auxiliary,DrugBank
1002,2,492,1,S6_Figshare,B,auxiliary,DrugBank
1003,2,450,1,S6_Figshare,B,auxiliary,DrugBank
1004,2,108,1,S6_Figshare,B,auxiliary,DrugBank
1005,2,478,1,S6_Figshare,B,auxiliary,SuperCYP
1006,2,1948,1,S6_Figshare,B,auxiliary,DrugBank
1007,2,1972,1,S6_Figshare,B,auxiliary,DrugBank
1008,2,2293,1,S6_Figshare,B,auxiliary,DrugBank
1009,2,497,1,S6_Figshare,B,auxiliary,DrugBank
1010,2,498,1,S6_Figshare,B,auxiliary,DrugBank
1011,2,336,1,S6_Figshare,B,auxiliary,Yamashita
1012,2,0,1,S6_Figshare,B,auxiliary,DrugBank
1013,2,357,1,S6_Figshare,B,auxiliary,Yamashita
1014,2,1607,1,S6_Figshare,B,auxiliary,Yamashita
1015,2,2055,1,S6_Figshare,B,auxiliary,DrugBank
1016,2,2028,1,S6_Figshare,B,auxiliary,Yamashita
1017,2,2261,1,S6_Figshare,B,auxiliary,Siyang_Tian
1018,2,2032,1,S6_Figshare,B,auxiliary,DrugBank
1019,2,2039,1,S6_Figshare,B,auxiliary,Yamashita
1020,2,443,1,S6_Figshare,B,auxiliary,Yamashita
1021,2,2042,1,S6_Figshare,B,auxiliary,DrugBank
1022,2,1829,1,S6_Figshare,B,auxiliary,DrugBank
1023,2,454,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1024,2,469,1,S6_Figshare,B,auxiliary,Yap
1025,2,1907,1,S6_Figshare,B,auxiliary,Yamashita
1026,2,472,1,S6_Figshare,B,auxiliary,DrugBank
1027,2,1929,1,S6_Figshare,B,auxiliary,DrugBank
1028,2,1512,1,S6_Figshare,B,auxiliary,SuperCYP
1029,2,396,1,S6_Figshare,B,auxiliary,DrugBank
1030,2,2015,1,S6_Figshare,B,auxiliary,DrugBank
1031,2,501,1,S6_Figshare,B,auxiliary,DrugBank
1032,2,699,1,S6_Figshare,B,auxiliary,DrugBank
1033,2,375,1,S6_Figshare,B,auxiliary,SuperCYP
1034,2,2056,1,S6_Figshare,B,auxiliary,DrugBank
1035,2,349,1,S6_Figshare,B,auxiliary,Yamashita
1036,2,362,1,S6_Figshare,B,auxiliary,Yamashita
1037,2,619,1,S6_Figshare,B,auxiliary,Yamashita
1038,2,153,1,S6_Figshare,B,auxiliary,Yamashita
1039,2,499,1,S6_Figshare,B,auxiliary,DrugBank
1040,2,1879,1,S6_Figshare,B,auxiliary,DrugBank
1041,2,328,1,S6_Figshare,B,auxiliary,DrugBank
1042,2,1079,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1043,2,323,1,S6_Figshare,B,auxiliary,DrugBank
1044,2,1731,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1045,2,1166,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1046,2,161,1,S6_Figshare,B,auxiliary,DrugBank
1047,2,405,1,S6_Figshare,B,auxiliary,DrugBank
1048,2,1386,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1049,2,1688,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1050,2,1483,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1051,2,577,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1052,2,1004,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1053,2,2334,1,S6_Figshare,B,auxiliary,DrugBank
1054,2,440,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1055,2,325,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1056,2,379,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1057,2,369,1,S6_Figshare,B,auxiliary,DrugBank
1058,2,1464,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1059,2,359,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1060,2,40,1,S6_Figshare,B,auxiliary,DrugBank
1061,2,1994,1,S6_Figshare,B,auxiliary,DrugBank
1062,2,280,1,S6_Figshare,B,auxiliary,DrugBank
1063,2,97,1,S6_Figshare,B,auxiliary,DrugBank
1064,2,2263,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1065,2,408,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1066,2,2122,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1067,2,339,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1068,2,2049,1,S6_Figshare,B,auxiliary,DrugBank
1069,2,1913,1,S6_Figshare,B,auxiliary,DrugBank
1070,2,1657,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1071,2,686,1,S6_Figshare,B,auxiliary,DrugBank
1072,2,760,1,S6_Figshare,B,auxiliary,DrugBank
1073,2,340,1,S6_Figshare,B,auxiliary,DrugBank
1074,2,2470,1,S6_Figshare,B,auxiliary,Tao_Zhang
1075,2,2713,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1076,2,2521,1,S6_Figshare,B,auxiliary,DrugBank
1077,2,2452,1,S6_Figshare,B,auxiliary,DrugBank
1078,2,744,1,S6_Figshare,B,auxiliary,DrugBank
1079,2,746,1,S6_Figshare,B,auxiliary,DrugBank
1080,2,621,1,S6_Figshare,B,auxiliary,DrugBank
1081,2,244,1,S6_Figshare,B,auxiliary,SuperCYP
1082,2,664,1,S6_Figshare,B,auxiliary,DrugBank
1083,2,2357,1,S6_Figshare,B,auxiliary,DrugBank
1084,2,2714,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1085,2,2715,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1086,2,220,1,S6_Figshare,B,auxiliary,Yap
1087,2,2506,1,S6_Figshare,B,auxiliary,Yap
1088,2,2352,1,S6_Figshare,B,auxiliary,Holmer
1089,2,1410,1,S6_Figshare,B,auxiliary,Yap
1090,2,675,1,S6_Figshare,B,auxiliary,Yamashita
1091,2,2716,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1092,2,671,1,S6_Figshare,B,auxiliary,Yamashita
1093,2,2421,1,S6_Figshare,B,auxiliary,Holmer
1094,2,1847,1,S6_Figshare,B,auxiliary,Yamashita
1095,2,2427,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1096,2,2413,1,S6_Figshare,B,auxiliary,DrugBank
1097,2,709,1,S6_Figshare,B,auxiliary,DrugBank
1098,2,697,1,S6_Figshare,B,auxiliary,DrugBank
1099,2,185,1,S6_Figshare,B,auxiliary,DrugBank
1100,2,2717,1,S6_Figshare,B,auxiliary,Yamashita
1101,2,2718,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1102,2,2572,1,S6_Figshare,B,auxiliary,DrugBank
1103,2,2719,1,S6_Figshare,B,auxiliary,DrugBank
1104,2,2720,1,S6_Figshare,B,auxiliary,DrugBank
1105,2,245,1,S6_Figshare,B,auxiliary,DrugBank
1106,2,259,1,S6_Figshare,B,auxiliary,DrugBank
1107,2,854,1,S6_Figshare,B,auxiliary,DrugBank
1108,2,2432,1,S6_Figshare,B,auxiliary,DrugBank
1109,2,726,1,S6_Figshare,B,auxiliary,DrugBank
1110,2,203,1,S6_Figshare,B,auxiliary,DrugBank
1111,2,2721,1,S6_Figshare,B,auxiliary,DrugBank
1112,2,264,1,S6_Figshare,B,auxiliary,DrugBank
1113,2,1926,1,S6_Figshare,B,auxiliary,DrugBank
1114,2,2391,1,S6_Figshare,B,auxiliary,DrugBank
1115,2,103,1,S6_Figshare,B,auxiliary,DrugBank
1116,2,2403,1,S6_Figshare,B,auxiliary,DrugBank
1117,2,2722,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1118,2,1476,1,S6_Figshare,B,auxiliary,DrugBank
1119,2,7,1,S6_Figshare,B,auxiliary,DrugBank
1120,2,2723,1,S6_Figshare,B,auxiliary,DrugBank
1121,2,81,1,S6_Figshare,B,auxiliary,DrugBank
1122,2,1632,1,S6_Figshare,B,auxiliary,SuperCYP
1123,2,763,1,S6_Figshare,B,auxiliary,DrugBank
1124,2,2724,1,S6_Figshare,B,auxiliary,DrugBank
1125,2,2725,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1126,2,538,1,S6_Figshare,B,auxiliary,DrugBank
1127,2,2345,1,S6_Figshare,B,auxiliary,DrugBank
1128,2,182,1,S6_Figshare,B,auxiliary,DrugBank
1129,2,2726,1,S6_Figshare,B,auxiliary,DrugBank
1130,2,2727,1,S6_Figshare,B,auxiliary,DrugBank
1131,2,2346,1,S6_Figshare,B,auxiliary,DrugBank
1132,2,2597,1,S6_Figshare,B,auxiliary,DrugBank
1133,2,2728,1,S6_Figshare,B,auxiliary,DrugBank
1134,2,268,1,S6_Figshare,B,auxiliary,DrugBank
1135,2,2729,1,S6_Figshare,B,auxiliary,DrugBank
1136,2,2353,1,S6_Figshare,B,auxiliary,Yap
1137,2,120,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1138,2,2371,1,S6_Figshare,B,auxiliary,DrugBank
1139,2,2366,1,S6_Figshare,B,auxiliary,DrugBank
1140,2,2426,1,S6_Figshare,B,auxiliary,DrugBank
1141,2,114,1,S6_Figshare,B,auxiliary,DrugBank
1142,2,170,1,S6_Figshare,B,auxiliary,DrugBank
1143,2,171,1,S6_Figshare,B,auxiliary,DrugBank
1144,2,195,1,S6_Figshare,B,auxiliary,DrugBank
1145,2,192,1,S6_Figshare,B,auxiliary,DrugBank
1146,2,2370,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1147,2,2369,1,S6_Figshare,B,auxiliary,DrugBank
1148,2,774,1,S6_Figshare,B,auxiliary,DrugBank
1149,2,2401,1,S6_Figshare,B,auxiliary,DrugBank
1150,2,129,1,S6_Figshare,B,auxiliary,DrugBank
1151,2,229,1,S6_Figshare,B,auxiliary,DrugBank
1152,2,2730,1,S6_Figshare,B,auxiliary,DrugBank
1153,2,2731,1,S6_Figshare,B,auxiliary,DrugBank
1154,2,1666,1,S6_Figshare,B,auxiliary,DrugBank
1155,2,2238,1,S6_Figshare,B,auxiliary,DrugBank
1156,2,593,1,S6_Figshare,B,auxiliary,DrugBank
1157,2,2368,1,S6_Figshare,B,auxiliary,Yap
1158,2,2356,1,S6_Figshare,B,auxiliary,DrugBank
1159,2,2543,1,S6_Figshare,B,auxiliary,DrugBank
1160,2,228,1,S6_Figshare,B,auxiliary,DrugBank
1161,2,2732,1,S6_Figshare,B,auxiliary,SuperCYP
1162,2,824,1,S6_Figshare,B,auxiliary,SuperCYP
1163,2,2733,1,S6_Figshare,B,auxiliary,SuperCYP
1164,2,2402,1,S6_Figshare,B,auxiliary,SuperCYP
1165,2,2365,1,S6_Figshare,B,auxiliary,SuperCYP
1166,2,532,1,S6_Figshare,B,auxiliary,SuperCYP
1167,2,2734,1,S6_Figshare,B,auxiliary,SuperCYP
1168,2,2490,1,S6_Figshare,B,auxiliary,SuperCYP
1169,2,759,1,S6_Figshare,B,auxiliary,SuperCYP
1170,2,2735,1,S6_Figshare,B,auxiliary,DrugBank
1171,2,2379,1,S6_Figshare,B,auxiliary,DrugBank
1172,2,745,1,S6_Figshare,B,auxiliary,DrugBank
1173,2,2535,1,S6_Figshare,B,auxiliary,DrugBank
1174,2,637,1,S6_Figshare,B,auxiliary,Tao_Zhang
1175,2,823,1,S6_Figshare,B,auxiliary,Yamashita
1176,2,544,1,S6_Figshare,B,auxiliary,Yamashita
1177,2,743,1,S6_Figshare,B,auxiliary,Yamashita
1178,2,708,1,S6_Figshare,B,auxiliary,DrugBank
1179,2,626,1,S6_Figshare,B,auxiliary,DrugBank
1180,2,58,1,S6_Figshare,B,auxiliary,Yamashita
1181,2,615,1,S6_Figshare,B,auxiliary,Yamashita
1182,2,808,1,S6_Figshare,B,auxiliary,Yamashita
1183,2,677,1,S6_Figshare,B,auxiliary,Yamashita
1184,2,186,1,S6_Figshare,B,auxiliary,Yamashita
1185,2,254,1,S6_Figshare,B,auxiliary,Yamashita
1186,2,576,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1187,2,299,1,S6_Figshare,B,auxiliary,Yamashita
1188,2,562,1,S6_Figshare,B,auxiliary,Yamashita
1189,2,13,1,S6_Figshare,B,auxiliary,Yamashita
1190,2,152,1,S6_Figshare,B,auxiliary,Yamashita
1191,2,177,1,S6_Figshare,B,auxiliary,Yamashita
1192,2,146,1,S6_Figshare,B,auxiliary,Yamashita
1193,2,838,1,S6_Figshare,B,auxiliary,Yamashita
1194,2,552,1,S6_Figshare,B,auxiliary,DrugBank
1195,2,796,1,S6_Figshare,B,auxiliary,DrugBank
1196,2,701,1,S6_Figshare,B,auxiliary,DrugBank
1197,2,101,1,S6_Figshare,B,auxiliary,Yamashita
1198,2,737,1,S6_Figshare,B,auxiliary,Yamashita
1199,2,92,1,S6_Figshare,B,auxiliary,Yamashita
1200,2,837,1,S6_Figshare,B,auxiliary,Yamashita
1201,2,795,1,S6_Figshare,B,auxiliary,Yamashita
1202,2,646,1,S6_Figshare,B,auxiliary,Yamashita
1203,2,2423,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1204,2,2298,1,S6_Figshare,B,auxiliary,DrugBank
1205,2,2464,1,S6_Figshare,B,auxiliary,DrugBank
1206,2,1488,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1207,2,2392,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1208,2,187,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1209,2,2347,1,S6_Figshare,B,auxiliary,DrugBank
1210,2,2048,1,S6_Figshare,B,auxiliary,DrugBank
1211,2,2736,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1212,2,2737,1,S6_Figshare,B,auxiliary,DrugBank
1213,2,2115,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1214,2,2738,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1215,2,2430,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1216,2,2397,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1217,2,530,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1218,2,132,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1219,2,1602,1,S6_Figshare,B,auxiliary,DrugBank
1220,2,80,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1221,2,95,1,S6_Figshare,B,auxiliary,DrugBank
1222,2,2739,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1223,2,2342,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1224,2,176,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1225,2,2414,1,S6_Figshare,B,auxiliary,Yamashita
1226,2,2422,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1227,2,2549,1,S6_Figshare,B,auxiliary,DrugBank
1228,2,318,1,S6_Figshare,B,auxiliary,DrugBank
1229,2,2376,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1230,2,145,1,S6_Figshare,B,auxiliary,DrugBank
1231,2,93,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1232,2,25,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1233,2,2740,1,S6_Figshare,B,auxiliary,DrugBank
1234,2,2741,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1235,2,168,1,S6_Figshare,B,auxiliary,DrugBank
1236,2,2742,1,S6_Figshare,B,auxiliary,CYP Knowledgebase 
1237,2,983,1,S6_Figshare,B,auxiliary,Holmer
1238,2,1997,1,S6_Figshare,B,auxiliary,DrugBank
1239,2,2436,1,S6_Figshare,B,auxiliary,Holmer
1240,2,276,1,S6_Figshare,B,auxiliary,Holmer
1241,2,2109,1,S6_Figshare,B,auxiliary,Holmer
1242,2,278,1,S6_Figshare,B,auxiliary,Holmer
1243,2,1999,1,S6_Figshare,B,auxiliary,Holmer
1244,2,279,1,S6_Figshare,B,auxiliary,Holmer
1245,2,284,1,S6_Figshare,B,auxiliary,Holmer
1246,2,292,1,S6_Figshare,B,auxiliary,Holmer
1247,2,1190,1,S6_Figshare,B,auxiliary,Holmer
1248,2,1192,1,S6_Figshare,B,auxiliary,Holmer
1249,2,297,1,S6_Figshare,B,auxiliary,Holmer
1250,2,298,1,S6_Figshare,B,auxiliary,Holmer
1251,2,2005,1,S6_Figshare,B,auxiliary,Holmer
1252,2,2438,1,S6_Figshare,B,auxiliary,Holmer
1253,2,138,1,S6_Figshare,B,auxiliary,Holmer
1254,2,2440,1,S6_Figshare,B,auxiliary,Holmer
1255,2,300,1,S6_Figshare,B,auxiliary,DrugBank
1256,2,2007,1,S6_Figshare,B,auxiliary,Holmer
1257,2,301,1,S6_Figshare,B,auxiliary,Holmer
1258,2,2445,1,S6_Figshare,B,auxiliary,Holmer
1259,2,306,1,S6_Figshare,B,auxiliary,Holmer
1260,2,307,1,S6_Figshare,B,auxiliary,Holmer
1261,2,313,1,S6_Figshare,B,auxiliary,Holmer
1262,2,1303,1,S6_Figshare,B,auxiliary,Holmer
1263,2,321,1,S6_Figshare,B,auxiliary,Holmer
1264,2,1328,1,S6_Figshare,B,auxiliary,Holmer
1265,2,2743,1,S6_Figshare,B,auxiliary,DrugBank
1266,2,329,1,S6_Figshare,B,auxiliary,Holmer
1267,2,11,1,S6_Figshare,B,auxiliary,DrugBank
1268,2,335,1,S6_Figshare,B,auxiliary,Yamashita
1269,2,2053,1,S6_Figshare,B,auxiliary,Yamashita
1270,2,346,1,S6_Figshare,B,auxiliary,Holmer
1271,2,347,1,S6_Figshare,B,auxiliary,Holmer
1272,2,356,1,S6_Figshare,B,auxiliary,Holmer
1273,2,2199,1,S6_Figshare,B,auxiliary,DrugBank
1274,2,1456,1,S6_Figshare,B,auxiliary,Yamashita
1275,2,2203,1,S6_Figshare,B,auxiliary,Holmer
1276,2,2447,1,S6_Figshare,B,auxiliary,Holmer
1277,2,360,1,S6_Figshare,B,auxiliary,Holmer
1278,2,361,1,S6_Figshare,B,auxiliary,Holmer
1279,2,365,1,S6_Figshare,B,auxiliary,Holmer
1280,2,368,1,S6_Figshare,B,auxiliary,Holmer
1281,2,1521,1,S6_Figshare,B,auxiliary,Yamashita
1282,2,2019,1,S6_Figshare,B,auxiliary,DrugBank
1283,2,2214,1,S6_Figshare,B,auxiliary,Holmer
1284,2,2744,1,S6_Figshare,B,auxiliary,Holmer
1285,2,377,1,S6_Figshare,B,auxiliary,Holmer
1286,2,378,1,S6_Figshare,B,auxiliary,Holmer
1287,2,2022,1,S6_Figshare,B,auxiliary,Holmer
1288,2,391,1,S6_Figshare,B,auxiliary,Holmer
1289,2,392,1,S6_Figshare,B,auxiliary,Holmer
1290,2,1644,1,S6_Figshare,B,auxiliary,Holmer
1291,2,1646,1,S6_Figshare,B,auxiliary,DrugBank
1292,2,394,1,S6_Figshare,B,auxiliary,Holmer
1293,2,2025,1,S6_Figshare,B,auxiliary,Holmer
1294,2,401,1,S6_Figshare,B,auxiliary,Holmer
1295,2,407,1,S6_Figshare,B,auxiliary,Yamashita
1296,2,2027,1,S6_Figshare,B,auxiliary,Holmer
1297,2,2026,1,S6_Figshare,B,auxiliary,Holmer
1298,2,1700,1,S6_Figshare,B,auxiliary,Holmer
1299,2,409,1,S6_Figshare,B,auxiliary,Holmer
1300,2,410,1,S6_Figshare,B,auxiliary,Holmer
1301,2,411,1,S6_Figshare,B,auxiliary,Yamashita
1302,2,415,1,S6_Figshare,B,auxiliary,Holmer
1303,2,416,1,S6_Figshare,B,auxiliary,Holmer
1304,2,417,1,S6_Figshare,B,auxiliary,Holmer
1305,2,1730,1,S6_Figshare,B,auxiliary,Holmer
1306,2,419,1,S6_Figshare,B,auxiliary,Holmer
1307,2,427,1,S6_Figshare,B,auxiliary,Holmer
1308,2,428,1,S6_Figshare,B,auxiliary,Yamashita
1309,2,430,1,S6_Figshare,B,auxiliary,Holmer
1310,2,434,1,S6_Figshare,B,auxiliary,Yamashita
1311,2,436,1,S6_Figshare,B,auxiliary,Holmer
1312,2,1782,1,S6_Figshare,B,auxiliary,DrugBank
1313,2,2035,1,S6_Figshare,B,auxiliary,Holmer
1314,2,2038,1,S6_Figshare,B,auxiliary,Holmer
1315,2,1804,1,S6_Figshare,B,auxiliary,DrugBank
1316,2,445,1,S6_Figshare,B,auxiliary,Holmer
1317,2,1816,1,S6_Figshare,B,auxiliary,Yamashita
1318,2,448,1,S6_Figshare,B,auxiliary,DrugBank
1319,2,496,1,S6_Figshare,B,auxiliary,DrugBank
1320,2,451,1,S6_Figshare,B,auxiliary,Holmer
1321,2,2299,1,S6_Figshare,B,auxiliary,Holmer
1322,2,455,1,S6_Figshare,B,auxiliary,Holmer
1323,2,1874,1,S6_Figshare,B,auxiliary,Holmer
1324,2,1898,1,S6_Figshare,B,auxiliary,Holmer
1325,2,463,1,S6_Figshare,B,auxiliary,Holmer
1326,2,470,1,S6_Figshare,B,auxiliary,Holmer
1327,2,2323,1,S6_Figshare,B,auxiliary,DrugBank
1328,2,1923,1,S6_Figshare,B,auxiliary,Holmer
1329,2,479,1,S6_Figshare,B,auxiliary,Yamashita
1330,2,484,1,S6_Figshare,B,auxiliary,Yamashita
1331,2,1969,1,S6_Figshare,B,auxiliary,Holmer
1332,2,1995,1,S6_Figshare,B,auxiliary,Yamashita
1333,2,277,1,S6_Figshare,B,auxiliary,Holmer
1334,2,281,1,S6_Figshare,B,auxiliary,Holmer
1335,2,285,1,S6_Figshare,B,auxiliary,Holmer
1336,2,286,1,S6_Figshare,B,auxiliary,Holmer
1337,2,2437,1,S6_Figshare,B,auxiliary,Holmer
1338,2,294,1,S6_Figshare,B,auxiliary,Holmer
1339,2,2443,1,S6_Figshare,B,auxiliary,SuperCYP
