compound_id,smiles,name
402,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)OC)O)C)O)C)O,proatranorin I
403,CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2)C)C(=O)OC)O)C)O)CO)O,proatranorin IV
404,C1=CC2=C(C(=C1)F)C(=CN2)C[C@@H](C(=O)O)N,(2S)-2-amino-3-(4-fluoro-1H-indol-3-yl)propanoic acid
405,C1=CC=C2C(=C1)C(=CN2)C3=C(NC(=C3C4=CNC5=CC=CC=C54)C(=O)O)C(=O)O,"3,4-bis(1H-indol-3-yl)-1H-pyrrole-2,5-dicarboxylic acid"
406,CC1=CC2=C(C=C1)C(=CN2)C[C@@H](C(=O)O)N,(2S)-2-amino-3-(6-methyl-1H-indol-3-yl)propanoic acid
407,COC1=CC2=C(C=C1)NC=C2C[C@@H](C(=O)O)N,(2S)-2-amino-3-(5-methoxy-1H-indol-3-yl)propanoic acid
408,C[C@H]1CC[C@H]2[C@@H]1[C@@H](OC=C2C(=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,7-deoxyloganic acid
409,CC1C2CN3CCC4=C(C3CC2C(=CO1)C(=O)OC)NC5=CC=CC=C45,tetrahydroalstonine
410,CC=C1CN2CCC3=C(C2CC1C(=CO)C(=O)OC)NC4=CC=CC=C34,(19E)-geissoschizine
411,C1=CC(=CC=C1CC(C(=O)O)N)O,L-tyrosine
412,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C)C,beta-amyrin
413,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,Cholest-4-En-3-One
414,CC1CCC2C(CCC2=C(C3(C1CC4(CCC(C4C3)C(C)C)C)O)C)C,sesterfisherol
415,CN1CCCC1C2=CN=CC=C2,(S)-nicotine
416,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,"(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate"
417,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],"(5Z,8Z,11Z,14Z)-Eicosatetraenoate"
418,C1=CC=C(C=C1)C(=O)[O-],benzoate
419,CC1=C[C@@]23CC[C@H]4[C@]([C@@H]2CC[C@@H]1C3)(CCCC4(C)C)C,Ent-Isokaurene
420,C[C@@H]1CCC=C([C@]12CC[C@H](C2)C(=C)C)C,(-)-Vetispiradiene
421,C1=CC(=CC=C1CCBr)Cl,1-(2-bromoethyl)-4-chlorobenzene
422,C1=CC(=CC=C1CCBr)F,1-(2-bromoethyl)-4-fluorobenzene
423,C1=CC=C(C=C1)CCBr,2-bromoethylbenzene
424,CC1=CC=C(C=C1)CCBr,1-(2-bromoethyl)-4-methylbenzene
425,CC1=CC=C(C=C1)CCCl,1-(2-chloroethyl)-4-methylbenzene
426,CN1CCC2=CC(=C(C=C2[C@@H]1CC3=CC(=C(C=C3)OC)O)O)OC,(S)-Reticuline
427,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,All-Trans-Retinol
428,C(=C/C(C)=O)\C1C(C)(C)CCC=C1C,alpha-Ionone
429,C(=C/C(C)=O)\C=1C(C)(C)CCCC1C,Beta-Ionone
430,C[C@@]12C(=CC(=O)C[C@H]1C)CC[C@@H](C(C)=C)C2,(+)-Nootkatone
431,CC(=CCC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)C,"(2E,6E)-Farnesyl Diphosphate"
432,CCCCCCCC=CCCCCC=CC(CC(C(C(=O)[O-])[NH3+])O)O,presphingofungin
433,CN1CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C=C3)OC)O)O)OC,(R)-Reticuline
434,COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)O,(S)-Scoulerine
435,COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)OC,(S)-Tetrahydrocolumbamine
436,COC1=C(C=C2[C@@H]3CC4=C(CN3CCC2=C1)C5=C(C=C4)OCO5)O,(S)-Cheilanthifoline
437,CCCCC,Pentane
438,CCCCCC,Hexane
439,CCCCCCC,Heptane
440,CCCCCCCC,Octane
441,CCCCCCCCC,Nonane
442,CCCCCCCCCC,Decane
443,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C,All-Trans-Retinoate
444,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(C)CC(=O)[O-])/C,"All-trans-13,14-dihydroretinoate"
445,CC1=C(C(CCC1O)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C,all-trans-4-hydroxyretinoate
446,CC1=C(C(CCC1O)(C)C)/C=C/C(=C/C=C/C(C)CC(=O)[O-])/C,"4-Hydroxy-all-trans-13,14-dihydroretinoate"
447,CCCCC/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,"(9Z,12Z)-Octadecadienoyl-Coa"
448,CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,(9Z)-Octadecenoyl-Coa
449,CCC(C(C)C1C(O1)CC(C)C=CC=C(C)C2C(C=CC(C(CCC(CC(=O)O2)O)(C)O)OC(=O)C)C)O,pladienolide B
450,CC1=CC[C@H](CC1)C2=CCCC(C2)(C)C,(S)-Beta-Macrocarpene
451,CC1=C2C=CC=C(C2=CC=C1)C(=O)[O-],5-Methyl-1-Naphthoate
452,O=C(O)C1=CC=CC=2C1=CC=CC2C,5-Methyl-1-naphthoic acid
453,C[C@@]12CC[C@@]3(C(=C[C@H]([C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)O)[C@@H]1CC(CC2)(C)C)C,11Alpha-Hydroxy-Beta-Amyrin
454,C[C@]12CC[C@](C[C@H]1C3=CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)CO,30-Hydroxy-Beta-Amyrin
455,C[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(CCC5[C@@]4(CCC(C5(C)CO)O)C)C)[C@H]1CC(CC2)(C)C)C,"Olean-12-Ene-3,24-Diol"
456,CC1CCC2C13CCC4(C(C3)C(C2(O4)C)[NH2+]CCCCC[NH+](C)C)C,pre-flavunoidine
457,C[C@@H]1CC[C@@H]([C@]12CCC(=CC2)C)C(=C)C,"(1R,4R,5S)-acoradiene"
458,C(*C([O-])=O)C,An (Omega-1)-Ethyl Fatty Acid
459,C*C([O-])=O,An Omega-Methyl-Long-Chain Fatty Acid
460,CCCCC/C=C\C/C=C\CCCCCCCC(=O)[O-],"(9Z,12Z)-Octadecadienoate"
461,CCCCCC/C=C\CCCCCCCC(=O)[O-],(9Z)-Hexadecenoate
462,CCCCCCCC/C=C\CCCCCCCC(=O)[O-],(9Z)-Octadecenoate
463,CCCCCCCCCCCCCCCC(=O)[O-],Hexadecanoate
464,CCCCCCCCCCCCCCCCCC(=O)[O-],Octadecanoate
465,CC1=C(C(CCC1)(C)C)/C=C/C(=C\O[C@H]2C=C(C(=O)O2)C)/C,(11R)-carlactone
466,CC1=C(C(CCC1)(C)C)/C=C/C(=C\O[C@H]2C=C(C(=O)O2)C)/C=O,(11R)-19-oxocarlactone
467,CC1=C(C(CCC1)(C)C)/C=C/C(=C\O[C@H]2C=C(C(=O)O2)C)/CO,(11R)-19-hydroxycarlactone
468,CC(=CCC1=C(C2=CC=CC=C2N1)C[C@H]3C(=O)N4CCC[C@H]4C(=O)N3)C,Tryprostatin B
469,CC(=CCC1=C(C2=C(N1)C=C(C=C2)OC)C[C@H]3C(=O)N4CCC[C@H]4C(=O)N3)C,Tryprostatin A
470,CC(=C[C@H]1C2=C(C[C@@H]3N1C(=O)[C@@H]4CCCN4C3=O)C5=C(N2)C=C(C=C5)OC)C,Fumitremorgin C
471,CC(C)([C@@H]1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)O,(7S)-Marmesin
472,CC(C)([C@@H]1CC2=C(O1)C=CC3=C2OC(=O)C=C3)O,(S)-Columbianetin
473,CC(=CCC/C(=C/CC/C(=C/C(=O)[O-])/C)/C)C,"(2E,6E)-Farnesoate"
474,CCCCCCCC/C=C\CCCCCCCC(=O)O,Oleic acid
475,CCCCCCCCCCCCCC(=O)O,Myristic acid
476,CCCCCCCCCCCCCCCC(=O)O,Palmitic acid
477,CCCCCCCCCCCCCCCCCC(=O)O,Stearic acid
478,CCCCCCCCCCCCCCCCCCCC(=O)O,Arachidic acid
479,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,"5Beta-Cholestane-3Alpha,7Alpha,12Alpha-Triol"
480,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,Vitamin D3
481,C=1C=C2NC=C3C2=C(C1)C4C=C(C)CN(C)C4C3,Agroclavin
482,O=C(O)CCCCC,Hexanoic acid
483,O=C(O)CCCCCCC,Octanoic acid
484,O=C(O)CCCCCCCC(=O)O,Azelaic acid
485,O=C(O)CCCCCCCCC,Decanoic acid
486,O=C(O)CCCCCCCCC(=O)O,Sebacic acid
487,CCCCCCCCCCCC,Dodecane
488,CCCCCCCCCCCCCC,Tetradecane
489,CC1=CC=C(C=C1)SC,Methyl p-tolyl sulfide
490,CCSC1=CC=CC=C1,Ethyl phenyl sulfide
491,COC1=CC=C(C=C1)SC,4-(Methylthio)anisole
492,CSC1=CC=C(C=C1)Cl,1-Chloro-4-(methylthio)benzene
493,CSC1=CC=C(C=C1)F,4-Fluorophenyl methyl sulfide
494,CSC1=CC=CC=C1,Thioanisole
495,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C,"(7R,8S,9S,10R,13R,14S,17R)-7-hydroxy-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one"
496,CC1CCC2C1CC3(CCC(C3=CCC2(C)O)C(C)C)C,cyclooctat-9-en-7-ol
497,CC1CC(C2C1CC3(CCC(C3=CCC2(C)O)C(C)C)C)O,"Cyclooctat-9-Ene-5,7-Diol"
498,CC(=CCC/C(=C/CO)/C)C,(2E)-Geraniol
499,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@H]2C(=CCCC2(C)C)C)/C)/C,Zeinoxanthin
500,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@H]2C(=CCCC2(C)C)C)/C)/C,Alpha-Carotene
501,CC(C)[C@@H](C(=O)O)N,L-Valine
502,CC[C@H](C)[C@@H](C(=O)O)N,L-Isoleucine
503,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,Dexamethasone
504,C[C@@]12[C@@]3([C@]([C@]4([C@](C)(C[C@@H]3O)C(=O)CC4)[H])(CCC1=CC(=O)CC2)[H])[H],"11beta-Hydroxyandrost-4-ene-3,17-dione"
505,C[C@@]12[C@]([C@]3([C@@]([C@]4(C)C(CC3)=CC(=O)C=C4)([C@@H](O)C1)[H])[H])(CC[C@@]2(C(CO)=O)O)[H],Prednisolone
506,C[C@]12[C@@]([C@]3(C)[C@@](CC1)([C@](C(O)=O)(C)[C@H](O)CC3)[H])(C(=O)C=C4[C@@]2(C)CC[C@]5(C)[C@]4([C@@H](C)[C@H](C)CC5)[H])[H],11-Keto-beta-boswellic acid
507,CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O,Mevastatin
508,C/C/1=C\CC/C(=C/C[C@@H](CC1)C(=C)C)/C,(+)-(R)-Germacrene A
509,CC1=CCCC(=CCC(CC1)C(=C)C)C,(+)-(R)-germacrene A
510,CC(C)C=O,2-Methylpropanal
511,CCC(C)C=NO,2-Methylbutanal Oxime
512,CC1=CC(=CC(=C1C(=O)C2=C(C(=C(C=C2O)OC)Cl)O)OC)O,griseophenone B
513,C[C@@]12CCC[C@@]([C@H]1CC(=O)[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O,"(1S,4S,5R,9S,10S,13S)-13-hydroxy-5,9-dimethyl-14-methylidene-2-oxotetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylic acid"
514,C[C@@]12CCC[C@@]([C@H]1CC[C@]34[C@H]2CC[C@](C3)(C(=C)C4)O)(C)C(=O)O,"(1R,4S,5R,9S,10R,13S)-13-hydroxy-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylic acid"
515,C[C@]12CC[C@H]3[C@@]4(CCC[C@@]([C@H]4CC[C@@]3(C1)CC2=O)(C)C(=O)O)C,"(1R,4S,5R,9S,10R,13S)-5,9,13-trimethyl-14-oxotetracyclo[11.2.1.01,10.04,9]hexadecane-5-carboxylic acid"
516,CCC=CCC(C=CC=CCC=CCC=CCCCC(=O)[O-])OO,"(15S)-hydroperoxy-(5Z,8Z,11Z,13E,17Z)-eicosapentaenoate"
517,C/C1/CC[C@@H](C/C=C(/C)\CC\C=1)C(=C)C,Germacrene A
518,C[C@@H]1CC[C@H]([C@@H]2[C@H]1CCC(=C2)C)C(=C)C,amorphadiene
519,CC1(C[C@H]2C=C([C@H]3[C@]2(C1)[C@@]4(CO4)C(=O)OC3)C(=O)O)C,Pentalenolactone F
520,O=C(O)C1=CC2CC(C)(C)CC23C1COC(=O)C43OC4,/
521,C/C/1=C\CC(/C=C/C/C(=C/CC1)/C)(C)C,"(1E,4E,8E)-Alpha-Humulene"
522,CC(=C1CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C)C,Neoabietadiene
523,CC(C)C1=CC2=C(CC1)[C@]3(CCCC([C@@H]3CC2)(C)C)C,Palustradiene
524,CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCCC3(C)C)C,Abietadiene
525,CC(C)C1=CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C,Levopimaradiene
526,C[C@@]1(CC[C@H]2C(=CC[C@@H]3[C@@]2(CCCC3(C)C)C)C1)C=C,Isopimaradiene
527,C[C@]1(CC[C@H]2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C)C=C,Pimaradiene
528,[H][C@@]12CCC(=C)[C@@H]([C@]1(CCC[C@@]2(C)C)C)C/C=C(\C)/C=C,"(4aS,5S,8aS)-1,1,4a-trimethyl-6-methylidene-5-[(2E)-3-methylpenta-2,4-dienyl]decahydronaphthalene"
529,O1C2=C(C(C(C1C3=C(C(=C(C(=C3*)*)*)*)*)*)=O)C(=C(C(=C2*)*)*)*,A Flavanone
530,C(CCC(=O)O)CCC(=O)O,Pimelic acid
531,C(CCCC(=O)O)CCC(=O)O,Suberic acid
532,C(CCCC(=O)O)CCCC(=O)O,Azelaic acid
533,C(CCCCC(=O)O)CCCC(=O)O,Sebacic acid
534,C=CCCCC(=O)O,5-Hexenoic acid
535,C=CCCCCC(=O)O,6-Heptenoic acid
536,C=CCCCCCC(=O)O,7-Octenoic acid
537,C=CCCCCCCC(=O)O,8-Nonenoic acid
538,C=CCCCCCCCC(=O)O,9-Decenoic acid
539,C=CCCCCCCCCC(=O)O,Undecylenic acid
540,C=CCCCCCCCCCC(=O)O,11-Dodecenoic acid
541,C=CCCCCCCCCCCC(=O)O,12-Tridecenoic acid
542,C=CCCCCCCCCCCCCC(=O)O,14-Pentadecenoic acid
543,C=CCCCCCCCCCCCCCCC(=O)O,16-Heptadecenoic acid
544,O=C(O)CCCCCCCCCCCCC,Myristic acid
545,OO,Hydrogen Peroxide
546,C12C([C@]3(C(C(CC3)*)(C)CC1)C)CCC4C2(CCCC4)C,A 14Alpha-Methyl Steroid
547,C12C([C@]3(C(C(CC3)*)(C)CC1)CO)CCC4C2(CCCC4)C,A 14alpha-hydroxymethyl steroid
548,CC12CCC3C(CCC4CCCCC34C)[C@@]1(CCC2[*])C=O,A 14alpha-formyl steroid
549,C[C@H](CCC(=C)C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,Eburicol
550,C[C@H](CCC(=C)C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C=O,32-Oxoeburicol
551,C[C@H](CCC(=C)C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)CO,32-Hydroxyeburicol
552,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C),Lanosterol
553,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C=O,32-Oxolanosterol
554,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)CO,32-Hydroxylanosterol
555,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)OO2)O,Prostaglandin H2
556,COC1=CC(=CC(=C1OC)OC)/C=C/C2=CC=CC=C2,"3,5,4-Trimethoxy-Trans-Stilbene"
557,CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3,Protopine
558,CCC12CCCN3C1C4(CC3)C5=CC=CC=C5NC4=C(C2)C(=O)OC,(-)-Vincadifformine
559,CC[C@]12CC(=C3[C@@]4([C@H]1N(CC4)C[C@H]5[C@@H]2O5)C6=CC=CC=C6N3)C(=O)OC,Lochnericine
560,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,Benzophenone
561,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,Flavone
562,C1=CC=C2C(=C1)C=CN2,Indole
563,C/C/1=C\C[C@@H]([C@@H](C/C(=C/CC1)/C)O)C(=C)C(=O)[O-],"8Beta-Hydroxygermacra-1(10),4,11(13)-Trien-12-Oate"
564,CCCCCC=CCC(C=CCCCCCCC(=O)[O-])OO,"(8E,10R,12Z)-10-hydroperoxyoctadeca-8,12-dienoate"
565,CCCCCC=CCC=CCCCCCCCC(=O)[O-],"(9Z,12Z)-octadecadienoate"
566,CCCCCCCCC=CCCCCCCCC(=O)[O-],(9Z)-octadecenoate
567,CC=CC=CC=CCCCCCCC=CC=CC1=CC(=CC(=O)O1)O,cordypyrone A
568,CCC=CCC=CCC(C=CCCCCCCC(=O)[O-])OO,"(10R)-hydroperoxy-(8E,12Z,15Z)-octadecatrienoate"
569,CCC=CCC=CCC(C=CCCCCCCCCC(=O)[O-])OO,"12-hydroperoxy-(10E,14Z,17Z)-eicosatrienoate"
570,CCC=CCC=CCC=CCCCCCCCC(=O)O,"(9Z,12Z,15Z)-octadecatrienoate"
571,CCC=CCC=CCC=CCCCCCCCCCC(=O)[O-],"(11Z,14Z,17Z)-eicosatrienoate"
572,CCCCCC1C(O1)CC=CCCCCCCCC(=O)[O-],"(12R,13S)-epoxy-(9Z)-octadecenoate"
573,CCCCCC=CCC(C=CCCCCCCCCC(=O)[O-])OO,"12-hydroperoxy-(10E,14Z)-eicosadienoate"
574,CCCCCC=CCC=CCCCCCCCCCC(=O)[O-],"(11Z,14Z)-eicosadienoate"
575,[C]#CC#CC#CC#CC#CC#CC#[C],C14
576,C[C@@]12CC[C@@]3(C(=CC(=O)[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]1CC(CC2)(C)C)C,11-Oxo-Beta-Amyrin
577,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C=O,Glycyrrhetaldehyde
578,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)CO,30-Hydroxy-11-Oxo-Beta-Amyrin
579,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1CC[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)O)C,Dammarenediol-Ii
580,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1CC[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C,(20S)-20-O-(Beta-D-Glucosyl)-3-Hydroxydammarene
581,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CCC(=O)C4)C)C,5Alpha-cholest-7-en-3-one
582,C1[C@H]([C@@H]([C@@H](C=C1C(=O)O)OC(=O)/C=C/C2=CC=C(C=C2)O)O)O,P-Coumaroyl Shikimic Acid
583,C1[C@H]([C@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC=C(C=C2)O)O)O,P-Coumaroyl Quinic Acid
584,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CC(C4C3(CC(C(C4)O)O)C)O)C)O)O,6alpha-hydroxycastasterone
585,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CC(C4C3(CCC(=O)C4)C)O)C)O)O,3-dehydro-6alpha-hydroxyteasterone
586,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CC(C4C3(CCC(C4)O)C)O)C)O)O,6alpha-hydroxytyphasterol
587,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CCC4C3(CC(C(C4)O)O)C)C)O)O,6-deoxocastasterone
588,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C)O)O,3-dehydro-6-deoxoteasterone
589,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)O)O,6-deoxoteasterone
590,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,campesterol
591,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,campestanol
592,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CCC4C3(CCCC4)C)C,a C28-steroid
593,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCCC4)C)C,a C27-steroid
594,CC(C)C(C)CC(C(C)C1CCC2C1(CCC3C2CCC4C3(CCC(=O)C4)C)C)O,"(22S,24R)-22-hydroxy-5alpha-ergostan-3-one"
595,CC(C)C(C)CC(C(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C)O,3-epi-6-deoxocathasterone
596,CC(C)C(C)CC(C(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O,(22S)-22-hydroxycampesterol
597,C[C@]12CC[C@@H]([C@]([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(C[C@H]5O)(C)C)C)C)C)(C)CO)O,Soyasapogenol B
598,C/C=C\1/CN2CCC3=C([C@@H]2C[C@@H]1/C(=C/O)/C(=O)OC)NC4=CC=CC=C34,(19E)-Geissoschizine
599,CC[C@]12CC(=C3[C@@]4([C@H]1N(CC4)CC=C2)C5=C(N3)C=C(C=C5)OC)C(=O)OC,16-Methoxytabersonine
600,CCCCCCCCCCC(C(=O)[O-])O,2-Hydroxydodecanoate
601,[O-]C(=O)CC[*],"2,3-Saturated Fatty Acid"
602,[O-]C(=O)C[*],"A 1,2-Saturated Fatty Acid"
603,C[N+]12CCC3=CC4=C(C(=C3[C@@H]1CC5=C(C2)C(=C(C=C5)OC)OC)O)OCO4,(S)-1-Hydroxy-N-Methylcanadine
604,C[N@@+]12CCC3=CC4=C(C=C3[C@@H]1CC5=C(C2)C(=C(C=C5)OC)OC)OCO4,(S)-cis-N-methylcanadine
605,CC(=O)O[C@@H]1[C@H]2C3=C(C4=C(C=C3CC[N+]2(CC5=C1C=CC(=C5OC)OC)C)OCO4)O,"(13S,14R)-13-O-Acetyl-1-Hydroxy-N-Methylcanadine"
606,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)O)C)O)C,(20S)-Protopanaxadiol
607,CC(=CCC[C@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)O)C)O)C,Protopanaxadiol
608,CC(=CCC/C(=C\CCC1(C2CC3C1(C3C2)C)C)/C)C,Lycosantalene
609,CC(=CCCC1(C(O1)CCC2(C3CC4C2(C4C3)C)C)C)C,Epoxy-Lycosantalene
610,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(C[C@H]([C@@]3([C@H]2CC=C4[C@H]3CC[C@@H](C4(C)C)O)C)O)C)C,11-Hydroxycucurbitadienol
611,COC1=C(C=CC(=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)O)OC)O,(-)-Matairesinol
612,C[N@@+]12CCC3=CC(=C(C=C3[C@@H]1CC4=C(C2)C(=C(C=C4)OC)OC)OC)OC,(S)-cis-N-methyltetrahydropalmatine
613,C[N@@+]12CCC3=CC4=C(C=C3[C@@H]1CC5=C(C2)C(=C(C=C5)O)OC)OCO4,(S)-cis-N-methyltetrahydrothalifendine
614,C[N@@+]12CCC3=CC4=C(C=C3[C@@H]1CC5=C(C2)C6=C(C=C5)OCO6)OCO4,(S)-cis-N-methylstylopine
615,O=C1NC(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)N(C)C(C(=O)NC(C(=O)N(C)CC(=O)N(C)C(C(=O)NC(C(=O)N(C)C(C(=O)NC1C)CC(C)C)C(C)C)CC(C)C)CC)C(O)C(C)CC=CC)C(C)C)CC(C)C)CC(C)C)C,Cyclosporin A
616,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O,genkwanin
617,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O,(2S)-sakuranetin
618,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O,"apigenin 4��,7-dimethyl ether"
