structure_index,pdb_name,drive_file_id,found_in_drive_metadata,is_trainable_in_exp003_manifest,trainable_rows,expected_size,exists,actual_size,size_match,looks_like_pdb,atom_lines,hetatm_lines,has_heme,has_fe,has_heme_and_fe,heme_line_count,fe_line_count,heme_resnames,fe_resnames
237559,237559.pdb,1PxU_ZIZwXYxCGnxF-y3aoj4enGfIltjC,True,True,1,685944,True,685944,True,True,8563,28,False,False,False,0,0,,
237605,237605.pdb,17GHeyo2EQe8cOrCbpPdhVJaz2Z_FL3q6,True,True,1,614916,True,614916,True,True,7707,12,False,False,False,0,0,,
237775,237775.pdb,1tpTUT0lUn73mLSq6TTmdmHLNcRN8tBK0,True,True,1,629841,True,629841,True,True,7827,44,False,False,False,0,0,,
237782,237782.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
237862,237862.pdb,1nyV55oEYYd8NJTrL5p0WfNOzlOWnx9Ro,True,True,1,675952,True,675952,True,True,8475,13,False,False,False,0,0,,
237954,237954.pdb,1cpVQYF6ivF7Z1B1kbXNw2TanlP6Y6-IY,True,True,1,691391,True,691391,True,True,8563,59,False,False,False,0,0,,
238078,238078.pdb,1uViTOdcNRHmKul-tCxgpMbrclf4JKMjS,True,True,1,673241,True,673241,True,True,8450,8,False,False,False,0,0,,
238089,238089.pdb,1xqFXEQDa6DZY5-PmXZoqiJoADTTSOGXl,True,True,1,661880,True,661880,True,True,8296,13,False,False,False,0,0,,
238113,238113.pdb,12nmfCjfKti1fyNL5hgCvGweUIee0sBC4,True,True,1,640607,True,640607,True,True,8028,14,False,False,False,0,0,,
238127,238127.pdb,1FrgYFvlSYfu7LezLecFwEYhJhvVPKFPY,True,True,1,664009,True,664009,True,True,8284,31,False,False,False,0,0,,
238140,238140.pdb,1hUHuDMm0JUsonoTVJI2AsLR6WFR38gZG,True,True,1,650788,True,650788,True,True,8179,2,False,False,False,0,0,,
238163,238163.pdb,1A2_HhtG9oz-BnkCCbg_1j6EX4B2_nXcT,True,True,1,673382,True,673382,True,True,8453,8,False,False,False,0,0,,
238245,238245.pdb,1NkIavmMYP6v-auD3tTx3mEr6oBBTmwjg,True,True,1,664907,True,664907,True,True,8296,29,False,False,False,0,0,,
238252,238252.pdb,1fMc1jRUfUCE3fMH1KQ_uI8JZMiY0xY6v,True,True,1,649536,True,649536,True,True,8143,12,False,False,False,0,0,,
238283,238283.pdb,1JcCsZoMPj9b_UkFMVSn9gFk6BZxe-uGL,True,True,1,649606,True,649606,True,True,8165,2,False,False,False,0,0,,
238363,238363.pdb,1iHQUqqgdMx0GZzKdyOWI2Lainu2QzO7V,True,True,1,617652,True,617652,True,True,7696,24,False,False,False,0,0,,
238413,238413.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
238439,238439.pdb,1xFA-_bBJBvyT9M-rZJuQgITYRmlpxhuw,True,True,1,646130,True,646130,True,True,8122,0,False,False,False,0,0,,
238459,238459.pdb,14LtOilS0-KhIpH1IZ4YBYmsCNQOBiupC,True,True,1,653737,True,653737,True,True,8195,12,False,False,False,0,0,,
238467,238467.pdb,1AYykmwnP_lFfvkzuNRSQH8ae9DL8uwa6,True,True,1,639401,True,639401,True,True,8018,10,False,False,False,0,0,,
238482,238482.pdb,1cm7G3jpkAvZfTDf5TAsGj9C-79MXzKxw,True,True,1,637412,True,637412,True,True,7999,8,False,False,False,0,0,,
238504,238504.pdb,1ASw7JOxSOJcxhtsVmuIsQuhKCykgqAx_,True,True,1,645638,True,645638,True,True,8113,3,False,False,False,0,0,,
238507,238507.pdb,1-SxMIFmxP1M37MapukhrazuYdL_27bJf,True,True,1,650200,True,650200,True,True,8143,17,False,False,False,0,0,,
238585,238585.pdb,1kcThZ6AmGnTEraDdUEiLLaGVLkVBfxTX,True,True,1,636858,True,636858,True,True,7989,10,False,False,False,0,0,,
238589,238589.pdb,1bZjuPP9mSMucs6xBnf57G2sQGoxS29WK,True,True,1,651976,True,651976,True,True,8179,10,False,False,False,0,0,,
238599,238599.pdb,1bnozNgnDkaCVQx0MQ18N8N8CN8pMr3X0,True,True,1,654352,True,654352,True,True,8215,6,False,False,False,0,0,,
238615,238615.pdb,1CYLbHefvPKEepyo3809DSyfXorhuVdX7,True,True,1,632119,True,632119,True,True,7944,2,False,False,False,0,0,,
238654,238654.pdb,1QEmMQCdcV9VnakwMuY1Dq7H4Y946YwQx,True,True,1,545279,True,545279,True,True,6836,9,False,False,False,0,0,,
238672,238672.pdb,1tIN4UONC4AiodoqMJiS6P5k2367KMrQV,True,True,1,640095,True,640095,True,True,8028,10,False,False,False,0,0,,
238677,238677.pdb,1T_T1zur2-j9aQxIoKqxGCmipXLiKBDy7,True,True,1,663880,True,663880,True,True,8334,6,False,False,False,0,0,,
238694,238694.pdb,1FJ0Qe7q78d1EQHaYQjOv20m2CjkHY_im,True,True,1,676095,True,676095,True,True,8452,23,False,False,False,0,0,,
238712,238712.pdb,1X5PSj4GqdYiqjjopelvsSh9MNq211SAJ,True,True,1,672871,True,672871,True,True,8452,5,False,False,False,0,0,,
238736,238736.pdb,1sG90OYX_MEajhQtLZsTganZstnsDukLa,True,True,1,674331,True,674331,True,True,8440,21,False,False,False,0,0,,
238753,238753.pdb,160MscrlJjaePA78q-TcmMP6gXL9oAYdY,True,True,1,650918,True,650918,True,True,8165,10,False,False,False,0,0,,
238790,238790.pdb,1KHb_c8oz2l09XTi3FkMaSkOnAWvXsRpe,True,True,1,611961,True,611961,True,True,7691,0,False,False,False,0,0,,
238797,238797.pdb,1VTolRH9E41cQGeC5xdAHv5WHK-UJ6QRX,True,True,1,647508,True,647508,True,True,8140,0,False,False,False,0,0,,
238805,238805.pdb,1xbFaUa7N3O62JKWXgIFJauJc1KrFhvhC,True,True,1,629701,True,629701,True,True,7760,69,False,False,False,0,0,,
238830,238830.pdb,1O0gCdF6eqTsbHkqpkmmfZ-tLxNlHiUQm,True,True,1,652450,True,652450,True,True,8201,2,False,False,False,0,0,,
238888,238888.pdb,1Bcda_ErtfPF5RN6yIV264Vz7cZSS2ylP,True,True,1,643010,True,643010,True,True,8073,6,False,False,False,0,0,,
238931,238931.pdb,1VpYIjT-OIpP9nqi0P7eo1AL3UoVy_XSN,True,True,1,544271,True,544271,True,True,6836,3,False,False,False,0,0,,
238950,238950.pdb,11Qm5clle8sSyTB2g8tZ8Qj1dDroL5ddu,True,True,1,626202,True,626202,True,True,7827,23,False,False,False,0,0,,
239001,239001.pdb,1WhaoPFaLQjfl4zxSr_hH-WtThKipZDdZ,True,True,1,670287,True,670287,True,True,8407,10,False,False,False,0,0,,
239241,239241.pdb,1sNtYaFH2Zq5Bohmb7dcuCtbD3lFhCIMr,True,True,1,664176,True,664176,True,True,8334,7,False,False,False,0,0,,
239268,239268.pdb,1DFSSPW8ZLAYKxkNTCcE7ARbiJWKrfTL7,True,True,1,675855,True,675855,True,True,8453,21,False,False,False,0,0,,
239273,239273.pdb,1V2fDdeEDnUFuKOINXFxDps_ewicyjN9I,True,True,1,652406,True,652406,True,True,8202,0,False,False,False,0,0,,
239283,239283.pdb,1zKyjkRilAP1jj4l3lH3XAtW1ZNimu48c,True,True,1,654452,True,654452,True,True,8127,48,False,False,False,0,0,,
239399,239399.pdb,1D52v8cai3gtKkkBo5MCPMmFoDlkAVz-e,True,True,1,675788,True,675788,True,True,8440,29,False,False,False,0,0,,
239485,239485.pdb,1Q2pAxrNgxorL60jhdaORJxrh3tYVwguD,True,True,1,677844,True,677844,True,True,8432,44,False,False,False,0,0,,
239554,239554.pdb,1fgLerbmLwGEAvhnw11YA0DJliPgiqmnZ,True,True,1,670160,True,670160,True,True,8407,9,False,False,False,0,0,,
239680,239680.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
239787,239787.pdb,1z_ONEVBu0DQ5X_v7EhueTvCVbPb1WuFX,True,True,1,623649,True,623649,True,True,7839,0,False,False,False,0,0,,
239877,239877.pdb,1-7ntOiOEUbZyM62wtaPlAsDfrjkzpOfo,True,True,1,649477,True,649477,True,True,8074,44,False,False,False,0,0,,
239894,239894.pdb,1vC7PihOPaKiViLbgm4o-G_on8IJ3XQIt,True,True,1,578119,True,578119,True,True,7244,10,False,False,False,0,0,,
240023,240023.pdb,1IJpfN_8LuPk4mI60KRy5xH5BOdT8W0Br,True,True,1,612006,True,612006,True,True,7661,17,False,False,False,0,0,,
240065,240065.pdb,1SZxuLLo-VapeaL93lxjjl_4otInv82aD,True,True,1,676719,True,676719,True,True,8453,29,False,False,False,0,0,,
240077,240077.pdb,1AlKElwly9rnAB6DCv6O0R_aRmKX8ZPlm,True,True,1,615827,True,615827,True,True,7698,23,False,False,False,0,0,,
240114,240114.pdb,10lpSPWKjdL2dTzXxBqodrI_1Ox_u1ei3,True,True,1,677695,True,677695,True,True,8475,23,False,False,False,0,0,,
240220,240220.pdb,1ESFMhqN27Ur-Hu-XcBeRQG2C01ec6LRr,True,True,1,641310,True,641310,True,True,8009,25,False,False,False,0,0,,
240269,240269.pdb,17rpRSFi2Mc0pI_un0A_8LjiWxO_JDfRq,True,True,1,662495,True,662495,True,True,8284,23,False,False,False,0,0,,
240340,240340.pdb,1HfonapdqKos-Fr2N-XIA5F2GrHTxNdtQ,True,True,1,653943,True,653943,True,True,8165,29,False,False,False,0,0,,
240362,240362.pdb,1hwen8UiQf7gcYkYCbTE0LWZv-2DmV_MG,True,True,1,652612,True,652612,True,True,8204,0,False,False,False,0,0,,
240479,240479.pdb,1MV1YeLi92bxwxUjJVBys9gVWjaVFmIKa,True,True,1,682480,True,682480,True,True,8539,18,False,False,False,0,0,,
240514,240514.pdb,1GaFd86R8s0tYsrZ2o1O6WFqX3GKqnecT,True,True,1,656316,True,656316,True,True,8194,29,False,False,False,0,0,,
240598,240598.pdb,1GtcVMBbEvF5RAmeRdQ_IXGbadYnDZN4j,True,True,1,654434,True,654434,True,True,8209,10,False,False,False,0,0,,
240647,240647.pdb,1CBAJZNHzR_9g8KaT7G9e7-roPh4zMETU,True,True,1,649953,True,649953,True,True,8053,54,False,False,False,0,0,,
240672,240672.pdb,134_YhWDO6uHcMB_xCPvdU3IaAzPFmw0T,True,True,1,617201,True,617201,True,True,7718,22,False,False,False,0,0,,
240816,240816.pdb,1wP464-Z21kbJKA2QoAb7GqNCAMzWSV8N,True,True,1,649808,True,649808,True,True,8125,21,False,False,False,0,0,,
240828,240828.pdb,1kAcZ67sxTcFOxgJ4_VpNy3gPaE_Qrbp1,True,True,1,660194,True,660194,True,True,8209,44,False,False,False,0,0,,
240835,240835.pdb,1cKQEVDFLyafMEX87QHzw66LcbuUjo3rP,True,True,1,645934,True,645934,True,True,8089,17,False,False,False,0,0,,
240927,240927.pdb,1RNBriM7BCJqpKCGxaagUsiyf6Pg09c4w,True,True,1,653727,True,653727,True,True,8213,0,False,False,False,0,0,,
241008,241008.pdb,15hBp67gbS84_TOEekd2poJxHSVYSix5d,True,True,1,698028,True,698028,True,True,8767,6,False,False,False,0,0,,
241055,241055.pdb,13y6ZNOy3RrCQFVLxZuLpbz1f6S7N1Km_,True,True,1,672537,True,672537,True,True,8450,4,False,False,False,0,0,,
241238,241238.pdb,1I1_CBLXt5ZwKVOiot8PdVKPu7OdjnCsO,True,True,1,547631,True,547631,True,True,6836,23,False,False,False,0,0,,
241386,241386.pdb,1l_JT4qw7A9lDKUitYFCrrnMj9FTtzccN,True,True,1,625497,True,625497,True,True,7863,0,False,False,False,0,0,,
241424,241424.pdb,1gsx8_wNKMr985Ura8t3m2URsJVFla3Dn,True,True,1,650072,True,650072,True,True,8139,18,False,False,False,0,0,,
241476,241476.pdb,152A1x40_sZu1V5S4heJueO-wUda5KvLd,True,True,1,645982,True,645982,True,True,8089,17,False,False,False,0,0,,
241503,241503.pdb,1bdw8llWijkoB5UAOKQqBU3TsO5iQ4k3i,True,True,1,642673,True,642673,True,True,8064,8,False,False,False,0,0,,
241656,241656.pdb,1LeiwcSB4yeihxYVNl8P--dgp_8brizFo,True,True,1,666759,True,666759,True,True,8328,28,False,False,False,0,0,,
241687,241687.pdb,1zmlhu2enuRgJyWBIkVqJ4Qn_4zXwRtea,True,True,1,697524,True,697524,True,True,8767,3,False,False,False,0,0,,
241826,241826.pdb,1EiP7Cg3hQBLFmBi8cHZjEtTEHPjc58Ra,True,True,1,652380,True,652380,True,True,8165,19,False,False,False,0,0,,
241877,241877.pdb,1a1T-Hd5Qjk3y0CqGrKw90EJ908KnnHAf,True,True,1,624737,True,624737,True,True,7834,10,False,False,False,0,0,,
241878,241878.pdb,1lo6pEtpVkZjNF-0lXprhAOlr7CSur5fG,True,True,1,634546,True,634546,True,True,7944,17,False,False,False,0,0,,
241937,241937.pdb,13V4g1zdJ9oDW4k9QFnLn5eqPNzfswJ94,True,True,1,636817,True,636817,True,True,7933,35,False,False,False,0,0,,
241977,241977.pdb,151Id6g9FUUNY88cr7jRwZgfH1IwZmNI8,True,True,1,611636,True,611636,True,True,7646,20,False,False,False,0,0,,
242062,242062.pdb,17-9wuG-FQukUxBK1QRkNkqGrOn7NzO-W,True,True,1,690885,True,690885,True,True,8657,16,False,False,False,0,0,,
242069,242069.pdb,1YUI8NsZnozcdqjaP1DeKJG6gk1LLxf1_,True,True,1,650744,True,650744,True,True,8127,28,False,False,False,0,0,,
242134,242134.pdb,1mVDM68kEYzEbZBmQFSDuGTCyjykjzMN6,True,True,1,650958,True,650958,True,True,8165,10,False,False,False,0,0,,
242171,242171.pdb,1OUVXL2k9Bs0QpGkyUdYQd2_PEIon0eu3,True,True,1,641937,True,641937,True,True,8050,11,False,False,False,0,0,,
242232,242232.pdb,1AuB7kSxU5WtTmheIxy4KCU_7bLsmreNN,True,True,1,670072,True,670072,True,True,8407,10,False,False,False,0,0,,
242335,242335.pdb,1a4ZWFv89ofIOzCBi5Y_cX4oIBuqEAytR,True,True,1,663727,True,663727,True,True,8328,9,False,False,False,0,0,,
242353,242353.pdb,1GzntH0qljvV66wYrey5Lq5ffOl6eHYmQ,True,True,1,627281,True,627281,True,True,7866,11,False,False,False,0,0,,
242380,242380.pdb,1tT1osXP21-ezCduSJthpGZjlY4wZRUL9,True,True,1,645615,True,645615,True,True,8089,13,False,False,False,0,0,,
242520,242520.pdb,1Ub1qTXHkRNZxp5IHKaWCVVhMOG30YjEP,True,True,1,702936,True,702936,True,True,8827,6,False,False,False,0,0,,
242532,242532.pdb,1buDDsvLZJYn-7sOW2xols6pHPbf2Xk8s,True,True,1,667120,True,667120,True,True,8375,7,False,False,False,0,0,,
242548,242548.pdb,1tiQmTHUXq9OHvvA_zXVLK8K8b-C32pwa,True,True,1,638061,True,638061,True,True,7999,11,False,False,False,0,0,,
242558,242558.pdb,1CCA4-yNUyICAuQoBbkLsudUXY0Kq5LE2,True,True,1,619616,True,619616,True,True,7711,30,False,False,False,0,0,,
242560,242560.pdb,1yD6kKGz0KcNZXBxjSKS4zGxcLyswgYzN,True,True,1,688262,True,688262,True,True,8539,54,False,False,False,0,0,,
242577,242577.pdb,1JLjrv1owHQZyXT-3s7Hb0gYU572tNVjl,True,True,1,654397,True,654397,True,True,8205,11,False,False,False,0,0,,
242652,242652.pdb,1R9-Ape-1hH8_CfiUruxegXTVQDO6RNUo,True,True,1,625869,True,625869,True,True,7867,0,False,False,False,0,0,,
242693,242693.pdb,1SD46UIOJ2QQn29CKWpUk6khP613J0qOm,True,True,1,644045,True,644045,True,True,8065,16,False,False,False,0,0,,
242790,242790.pdb,1x0UwTBs41AaT128a2a7x8iFfEjJjT8qx,True,True,1,654334,True,654334,True,True,8205,12,False,False,False,0,0,,
242806,242806.pdb,14mgl6aNauaLiNPIKdGI-xb7cXmsCdFjj,True,True,1,641571,True,641571,True,True,8065,0,False,False,False,0,0,,
242815,242815.pdb,1y5rqs-lomY4WOqFasTFPb1hG_mov_bV_,True,True,1,630677,True,630677,True,True,7918,6,False,False,False,0,0,,
242850,242850.pdb,1-uqxpdevTPdKufXq6HyOBJ20bkfDC3YO,True,True,1,655182,True,655182,True,True,8221,8,False,False,False,0,0,,
242863,242863.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
242872,242872.pdb,1ydxgqf-8fanSdU2rsEXcnEnI-h_58ssd,True,True,1,590604,True,590604,True,True,7419,3,False,False,False,0,0,,
242879,242879.pdb,1pp4F7tk7r0IxEWXyYZYQYOWtOdjySuqR,True,True,1,677078,True,677078,True,True,8453,32,False,False,False,0,0,,
242895,242895.pdb,1LSODSyg9l-noCvF7SyxmeuUDHHrBwd8Y,True,True,1,674391,True,674391,True,True,8452,15,False,False,False,0,0,,
242897,242897.pdb,1YGpT6TQGVNHQYB2yBgnrR4rmLsObaW7q,True,True,1,638477,True,638477,True,True,7935,44,False,False,False,0,0,,
242909,242909.pdb,1sxDeT46cevN4Jyrm6BKX3WXUVhzG1VfO,True,True,1,527914,True,527914,True,True,6601,17,False,False,False,0,0,,
242944,242944.pdb,1crIf50po3095Tanoz7itjQoETwdrIWLD,True,True,1,679940,True,679940,True,True,8539,5,False,False,False,0,0,,
242957,242957.pdb,1Efe83Bx72EEqlgsrMzg3G-9dKEdJS_pU,True,True,1,636436,True,636436,True,True,7979,10,False,False,False,0,0,,
243045,243045.pdb,1Ii6tVLysFFbkagUz1P_YPiWsM54Zslsj,True,True,1,627977,True,627977,True,True,7874,11,False,False,False,0,0,,
243087,243087.pdb,1DoeKwYpPRUQl40YYtjAriUUe2OBzpWJe,True,True,1,669640,True,669640,True,True,8328,44,False,False,False,0,0,,
243264,243264.pdb,13bTEbRKwucjsMemFwkkruo1FOXx5QAVu,True,True,1,636252,True,636252,True,True,7979,11,False,False,False,0,0,,
243302,243302.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
243344,243344.pdb,13f1aVjMPCL4Hz0my-bGGnCeznGNakir6,True,True,1,643813,True,643813,True,True,8074,10,False,False,False,0,0,,
243364,243364.pdb,1QPMGX67RHvAc9u5yfwzQp_kivj_o4lh7,True,True,1,644272,True,644272,True,True,8045,25,False,False,False,0,0,,
243368,243368.pdb,1w5t_yBfW7E1D--Rv-HF4xTqyjudVCHgU,True,True,1,652709,True,652709,True,True,8102,48,False,False,False,0,0,,
243473,243473.pdb,1bWflQGLpbkcJ9CBrg07sCyim9sNOBh3z,True,True,1,680523,True,680523,True,True,8539,8,False,False,False,0,0,,
243476,243476.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
243500,243500.pdb,1oTx23Q-H9r7wPPFnUqAu2JpSqA2GZlv4,True,True,1,648675,True,648675,True,True,8136,10,False,False,False,0,0,,
243540,243540.pdb,17p251Zh5SDSK406MaJKtq2x66-fUsa6o,True,True,1,590412,True,590412,True,True,7420,0,False,False,False,0,0,,
243543,243543.pdb,17r8ZWwVKqFp7vYAp436PIU7EAv_9XUJU,True,True,1,664896,True,664896,True,True,8334,13,False,False,False,0,0,,
243763,243763.pdb,19cV9PskSOTKhqB_y70I5uHCNn7v97hbp,True,True,1,644269,True,644269,True,True,8050,26,False,False,False,0,0,,
243822,243822.pdb,1EfuxkonhID-aH96uxaynVhs0zZk-gxxq,True,True,1,661302,True,661302,True,True,8296,10,False,False,False,0,0,,
243876,243876.pdb,18-yQ1O1Y8Uq9a3ETxmdlyvMYW9KzwDMY,True,True,1,643790,True,643790,True,True,8064,15,False,False,False,0,0,,
244088,244088.pdb,1M6p3wSchrCEP-5wR5kjx4oW6CgrVEYUh,True,True,1,660671,True,660671,True,True,8296,6,False,False,False,0,0,,
244249,244249.pdb,1YCwBAyA9moXvcowrHy8jEQNSV5Bva_ej,True,True,1,644702,True,644702,True,True,8065,21,False,False,False,0,0,,
244322,244322.pdb,1cZ_1sQ4fi800uHCH_oGnCtmJTC_6_qkK,True,True,1,641722,True,641722,True,True,8066,0,False,False,False,0,0,,
244488,244488.pdb,1Vp705ybjHJRL_Q4-SY_2lSQuIJLCfDOD,True,True,1,715430,True,715430,True,True,8905,44,False,False,False,0,0,,
244534,244534.pdb,1qtDrcqDUvAkVZDGaSoRT_XlEWu-cQdEa,True,True,1,655654,True,655654,True,True,8205,21,False,False,False,0,0,,
244535,244535.pdb,1UW0dZ1AKJlkJm7aKw-p8_mCNk8xrffCp,True,True,1,649305,True,649305,True,True,8139,12,False,False,False,0,0,,
244583,244583.pdb,17ZZrp61zCohawA2PxtOrKQei2ntTNMpC,True,True,1,639209,True,639209,True,True,8018,10,False,False,False,0,0,,
244630,244630.pdb,1A7dkscZ9GMODJbH0pqJNsc7wckLrpn8c,True,True,1,645886,True,645886,True,True,8077,23,False,False,False,0,0,,
244635,244635.pdb,1w0TrlsCdBO0Jye5dWpNtXDlG_OyqTimM,True,True,1,672230,True,672230,True,True,8334,53,False,False,False,0,0,,
244663,244663.pdb,1pHYu46wHmg96M4-M4LHBIgaFOQu8rLhX,True,True,1,682744,True,682744,True,True,8563,12,False,False,False,0,0,,
244671,244671.pdb,1gLZH3CzlJ9ECC4nsnB-p7wZnhYuBuhck,True,True,1,644318,True,644318,True,True,8074,13,False,False,False,0,0,,
244676,244676.pdb,1qDW7zwKaecR4L-1wIFUieNTgoG2ioS34,True,True,1,511114,True,511114,True,True,6409,7,False,False,False,0,0,,
244757,244757.pdb,1A3oyNtEBROWEGrs_sNSQeHXDoBUUEAtI,True,True,1,702336,True,702336,True,True,8827,3,False,False,False,0,0,,
244778,244778.pdb,1WQ9y_pC-y2xmnDsXJV8sdEhSUThjEIXD,True,True,1,655568,True,655568,True,True,8215,14,False,False,False,0,0,,
244795,244795.pdb,159frwmo-ZxwaJUoctDbjOSFcEbsrgAet,True,True,1,624077,True,624077,True,True,7817,14,False,False,False,0,0,,
244846,244846.pdb,1xDPUICPKVj5HZMnxKUsU5RQHkw4hnn8t,True,True,1,649420,True,649420,True,True,8139,14,False,False,False,0,0,,
244878,244878.pdb,1_iUDDJmdoQVcbEE-OuR-MbOSExvDniAM,True,True,1,511466,True,511466,True,True,6409,9,False,False,False,0,0,,
244885,244885.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
244889,244889.pdb,1CkrI89fITH93uZ5xEbC0TJI4tpFjR0sr,True,True,1,663729,True,663729,True,True,8339,0,False,False,False,0,0,,
244893,244893.pdb,1qmJmiF8mxMGwlKsKok4wDzzF7cCoiV72,True,True,1,654485,True,654485,True,True,8191,15,False,False,False,0,0,,
244914,244914.pdb,1btiP7BIS3YVhFAxzsKa6gsPEXXtSLCKM,True,True,1,603199,True,603199,True,True,7581,0,False,False,False,0,0,,
244933,244933.pdb,1pfMuGIeBy88PuTThDk9_mdqvy3J0VGso,True,True,1,647083,True,647083,True,True,8131,0,False,False,False,0,0,,
244950,244950.pdb,177Tb_19srHr76zjL5uoNSDE-ZUPYV0Df,True,True,1,651121,True,651121,True,True,8053,61,False,False,False,0,0,,
244981,244981.pdb,1y7_oKAfjXqJxif0OZG0d7BYvj3FY8x2j,True,True,1,665625,True,665625,True,True,8346,12,False,False,False,0,0,,
245037,245037.pdb,1wwMetrwr2vRu0SYlNPMFmU5G2FUc5FBC,True,True,1,673830,True,673830,True,True,8445,13,False,False,False,0,0,,
245075,245075.pdb,1pj7DHaR264TygJmDcJXsRicSqvsjDg9D,True,True,1,664791,True,664791,True,True,8328,16,False,False,False,0,0,,
245151,245151.pdb,19yA2VprcAp6txaiAPOD-IW709O2LIQGN,True,True,1,640890,True,640890,True,True,8030,13,False,False,False,0,0,,
245153,245153.pdb,1hjg041-HysG7Lhkel2-ztcdS_UtJ-iXo,True,True,1,666084,True,666084,True,True,8284,44,False,False,False,0,0,,
245190,245190.pdb,17clednMapmZmdU41hCPBgfgChASuB5WJ,True,True,1,593129,True,593129,True,True,7419,18,False,False,False,0,0,,
245232,245232.pdb,151jX04V9nNEbX427CnnQLEybj2G0LroO,True,True,1,661912,True,661912,True,True,8279,23,False,False,False,0,0,,
245238,245238.pdb,12q774ONmyHXK0TeMro_xrwxTqe-slmT9,True,True,1,670120,True,670120,True,True,8407,10,False,False,False,0,0,,
245270,245270.pdb,1SXNixS-0IHPZ3MV5wYwNfTkGDgsQJcDQ,True,True,1,653974,True,653974,True,True,8205,9,False,False,False,0,0,,
245325,245325.pdb,1ZTuJM1f5aoKH6JOI2_Z7vrLr4xBXcAVX,True,True,1,634840,True,634840,True,True,7980,0,False,False,False,0,0,,
245334,245334.pdb,1EE5L0TSQyUxb1YAyfPe4iEbiV3H_soQs,True,True,1,632685,True,632685,True,True,7943,0,False,False,False,0,0,,
245467,245467.pdb,1QMVJBjLAu1zCMwm5_feW7_98Q1n9I0pJ,True,True,1,657270,True,657270,True,True,8221,23,False,False,False,0,0,,
245595,245595.pdb,1Yt22C6ItjNpSnc8QZw9GESPDz4g37SK1,True,True,1,613103,True,613103,True,True,7641,31,False,False,False,0,0,,
245722,245722.pdb,1YOJeXiuvhlBwQcMuqRkKswTNG7qx2gJy,True,True,1,652519,True,652519,True,True,8184,11,False,False,False,0,0,,
245746,245746.pdb,1R9mf4gwo0C1q_8uSBFmm5sx_yApgAJE3,True,True,1,672945,True,672945,True,True,8450,7,False,False,False,0,0,,
245757,245757.pdb,1FWb_iZOsqCW46zU5dhMJ38Q5wATivzqW,True,True,1,612585,True,612585,True,True,7698,2,False,False,False,0,0,,
245774,245774.pdb,1YXbuO1tYRIjTZrIbuPHLRB0FiM3GWA0b,True,True,1,650566,True,650566,True,True,8165,8,False,False,False,0,0,,
245793,245793.pdb,1xzaKyWjHjiS3bt_ETpX1oTEfa4fXQQdT,True,True,1,664384,True,664384,True,True,8334,9,False,False,False,0,0,,
245908,245908.pdb,1-OmytmcoMkFm9HVUGxMRdAD1MjziMTW9,True,True,1,647548,True,647548,True,True,8139,2,False,False,False,0,0,,
245912,245912.pdb,16kPuH9s5T5flzgBgZC0xranou7JgZ308,True,True,1,623843,True,623843,True,True,7824,9,False,False,False,0,0,,
245919,245919.pdb,1e4Zh2VEyEXyuTOye2fd3zufuVuZT6RT4,True,True,1,646327,True,646327,True,True,8125,0,False,False,False,0,0,,
245948,245948.pdb,12Ib7wRGWJsGWkVFTReRlTaj41KtZ4Is8,True,True,1,649246,True,649246,True,True,8106,29,False,False,False,0,0,,
246137,246137.pdb,1bEtqHkYfObOMFwpU2pxMLKBIAwRVVtVh,True,True,1,633053,True,633053,True,True,7942,9,False,False,False,0,0,,
246213,246213.pdb,11J1JXvCKa5UqpE1pq8cIG0T7pSP3d1Dl,True,True,1,674183,True,674183,True,True,8453,12,False,False,False,0,0,,
246222,246222.pdb,1p6S4dOn_CqyaM2wkFAAPwReti1t6XZ6g,True,True,1,664280,True,664280,True,True,8334,8,False,False,False,0,0,,
246234,246234.pdb,1qHGsDekQYuYG4n-Db1HMqau_Z3cW3oyT,True,True,1,664230,True,664230,True,True,8143,96,False,False,False,0,0,,
246310,246310.pdb,1e58V7PVPuH-jYU_mW4DKXaorBaXE8EBt,True,True,1,663020,True,663020,True,True,8279,31,False,False,False,0,0,,
246346,246346.pdb,1S7nH-s9dk_rjivSaoRfq9338jq7Pwy0P,True,True,1,648279,True,648279,True,True,8116,16,False,False,False,0,0,,
246377,246377.pdb,1johi7vjz3Y9RTaQK4xAXsGXust3bqNP5,True,True,1,650670,True,650670,True,True,8165,9,False,False,False,0,0,,
246386,246386.pdb,1Q0mzXBSwislXNq52Wnj2n8AQDOYPm8OI,True,True,1,627998,True,627998,True,True,7877,9,False,False,False,0,0,,
246393,246393.pdb,,False,False,0,0,False,0,False,False,0,0,False,False,False,0,0,,
246423,246423.pdb,1EY-CdBLFlEHmacUY2PxcBCZJgE6jIT-I,True,True,1,676947,True,676947,True,True,8500,7,False,False,False,0,0,,
